statecd,fortypcd,spgrpcd,trtcd1,trtcd2,trtcd3,harvest_type1_srs,harvest_type2_srs,harvest_type3_srs,totvol,vol20,vol40,vol60,vol80,vol100,vol100plus
47,104,27,0,0,0,,,,8155407.8610470925400234448329435849163270048,0,0,0,3369897.3413056509761271022158688597166174224,4785510.5197414415638963426170747251997095824,0
47,104,28,0,0,0,,,,1843998.2198314080800258323523427870930176236,0,0,0,295577.5559803646950682174839428154632860112,1548420.6638510433849576148683999716297316124,0
47,104,29,0,0,0,,,,3218797.358039439971448903058865589388461778,0,0,0,1354128.290197540803491674557613509364598482,1864669.067841899167957228501252080023863296,0
47,104,32,0,0,0,,,,6950300.3225476466804942830266353520937387732,0,0,0,2515082.3177911673735105441455254763928304404,4062596.9063580884327418271233515485547740224,372621.0983983908742419117577583271461343104
47,104,33,0,0,0,,,,,,,,,,
47,104,35,0,0,0,,,,1352092.0380862500099247632662369838290379036,0,0,0,23603.8505926372470356696594976480693273648,1328488.1874936127628890936067393357597105388,0
47,104,39,0,0,0,,,,10180494.5424579643586192633248427154258319044,0,0,0,7430841.0323778173508598656513715578305263548,621145.7288696650983174550707397324713953752,2128507.7812104819094419426027314251239101744
47,104,41,0,0,0,,,,285212.4596131608476336191075296234902861176,0,0,0,196780.4695380813306629702909488084491223056,0,88431.990075079516970648816580815041163812
47,104,42,0,0,0,,,,306153.2877202181985363121413378429471176432,0,0,0,97816.6703152712722183383003996083458362336,208336.6174049469263179738409382346012814096,0
47,104,43,0,0,0,,,,1483892.3194331862220364363604200123755956516,0,0,0,1256777.725800042522266993848477173776934394,227114.5936331436997694425119428385986612576,0
47,105,2,0,0,0,,,,139680.91806092423660040433032,0,0,0,0,139680.91806092423660040433032,0
47,105,3,0,0,0,,,,6642259.0376852650757168733205905645839448812,0,0,0,4814954.2472905643597274720881157839808890184,1827304.7903947007159894012324747806030558628,0
47,105,4,0,0,0,,,,3660454.9969661207788930464578469088299648644,0,0,0,0,3660454.9969661207788930464578469088299648644,0
47,105,7,0,0,0,,,,45458701.0754486676141484322332387765838371184,0,0,0,16360520.5751959228521354547057408552887173512,29098180.5002527447620129775274979212951197672,0
47,105,9,0,0,0,,,,93710.6506740961965322944096,0,0,0,0,93710.6506740961965322944096,0
47,105,25,0,0,0,,,,16327731.5734703871043911706837424992897809648,0,0,0,1997951.4658004410157846348644201608457136612,14329780.1076699460886065358193223384440673036,0
47,105,27,0,0,0,,,,1811073.6244712120050757607978,0,0,0,0,1811073.6244712120050757607978,0
47,105,28,0,0,0,,,,9373854.818897427357586115000956268058688608,0,0,0,191025.9475000132780667198824411049292545396,9182828.8713974140795193951185151631294340684,0
47,105,29,0,0,0,,,,4348213.8854776314080019437028644865461696492,0,0,0,225011.0475219437108399762838448818732979968,4123202.8379556876971619674190196046728716524,0
47,105,32,0,0,0,,,,10905592.7499875713854425048860508222041424676,0,0,0,4229102.2364716768801260213565886080241531476,6676490.51351589450531648352946221417998932,0
47,105,33,0,0,0,,,,4301282.0338797179808980380790074635108370268,0,0,0,0,4301282.0338797179808980380790074635108370268,0
47,105,35,0,0,0,,,,509258.9443033505380229019168591180916527348,0,0,0,233024.34451819336991139029694,276234.5997851571681115116199191180916527348,0
47,105,36,0,0,0,,,,,,,,,,
47,105,39,0,0,0,,,,12783216.9313918160810996374250385292635090316,0,0,0,6370153.5607555929675877074880088533880995896,6413063.370636223113511929937029675875409442,0
47,105,40,0,0,0,,,,565686.91034860303143243232698,0,0,0,0,565686.91034860303143243232698,0
47,105,41,0,0,0,,,,657707.18170905655976043889632,0,0,0,0,657707.18170905655976043889632,0
47,105,42,0,0,0,,,,528115.4037975369065781151791502661375262748,0,0,0,43052.6711657693389421222952,485062.7326317675676359928839502661375262748,0
47,105,43,0,0,0,,,,1572442.1584173712386281442990586012955420704,0,0,0,815061.3882312735213733825319117594939032132,757380.7701860977172547617671468418016388572,0
47,161,2,10,30,0,11,,,2521096.331296924680399027716970146038747944,2521096.331296924680399027716970146038747944,0,0,0,0,0
47,161,2,30,10,0,,11,,,,,,,,
47,161,2,10,30,20,11,,,12190219.1440523569958911143106139981216235896,12190219.1440523569958911143106139981216235896,0,0,0,0,0
47,161,2,10,0,0,15,,,5219771.8104700006014044601558994698832183296,0,5219771.8104700006014044601558994698832183296,0,0,0,0
47,161,2,10,0,0,14,,,149215966.9109094269842422469207327864283405516,15838080.6620434422480708225019956066216443904,126195713.4737906443275974973839964062142451214,0,7182172.7750753404085739270347407735924510398,0,0
47,161,2,0,0,0,,,,1829610136.5079279634271084626691772451779704568,594922894.5989339357260287881502727705766578996,753829583.2984983778334921495678904054108688604,260276131.2173287590148370070646254152457030376,191931508.1978573348593266034813880998075572636,28650019.1953095559934239144050005541371833956,0
47,161,2,10,50,0,14,,,16015493.2621907055500125118618808722643101694,0,16015493.2621907055500125118618808722643101694,0,0,0,0
47,161,2,10,20,30,11,,,40274.90878906740742204326388,40274.90878906740742204326388,0,0,0,0,0
47,161,2,10,0,0,11,,,5850608.6665844186818752289836,0,5850608.6665844186818752289836,0,0,0,0
47,161,2,10,30,50,11,,,10010269.023212283661432893673697849091828936,10010269.023212283661432893673697849091828936,0,0,0,0,0
47,161,2,10,40,0,14,,,13776218.4992473615875868823277057036973891666,0,13776218.4992473615875868823277057036973891666,0,0,0,0
47,161,2,30,20,0,,,,135985.781012655726578847628539935808287808,135985.781012655726578847628539935808287808,0,0,0,0,0
47,161,2,30,0,0,,,,8351095.461710622943525333084823633083760565,8351095.461710622943525333084823633083760565,0,0,0,0,0
47,161,2,10,40,0,11,,,,,,,,,
47,161,2,10,0,0,12,,,19330150.4652994334543324286923876213779512294,0,7069081.313377922357529305559014650268276589,12261069.1519215110968031231333729711096746404,0,0,0
47,161,2,10,0,0,13,,,11424775.93705346574464138934345479836975104,11424775.93705346574464138934345479836975104,0,0,0,0,0
47,161,2,20,30,0,,,,926252.99150449494447628549394,926252.99150449494447628549394,0,0,0,0,0
47,161,3,10,30,0,11,,,,,,,,,
47,161,3,20,30,0,,,,40493.05102427794791636261538,40493.05102427794791636261538,0,0,0,0,0
47,161,3,0,0,0,,,,28246082.692759814346616074642270694622683727,5269646.9638743316309091812288389272873897392,21123293.2211983984259191414350184093167876238,1853142.507687084289787751978413358018506364,0,0,0
47,161,3,10,0,0,11,,,360434.6192164130826816100059,0,360434.6192164130826816100059,0,0,0,0
47,161,3,10,0,0,15,,,677510.4613321064549224565211004069941608448,0,677510.4613321064549224565211004069941608448,0,0,0,0
47,161,3,10,0,0,14,,,1201326.5206185916934291208292139213024962884,0,1201326.5206185916934291208292139213024962884,0,0,0,0
47,161,3,10,40,0,14,,,6692753.5028102814335632811244244319959835076,0,6692753.5028102814335632811244244319959835076,0,0,0,0
47,161,3,10,30,20,11,,,1217478.1833555035624549798349213737618772112,1217478.1833555035624549798349213737618772112,0,0,0,0,0
47,161,3,10,20,30,11,,,,,,,,,
47,161,4,10,40,0,11,,,804675.2082348659688727741495158202293740744,804675.2082348659688727741495158202293740744,0,0,0,0,0
47,161,4,0,0,0,,,,,,,,,,
47,161,7,0,0,0,,,,6358844.4908793389883503998805005602617819136,3305282.26279005565831058373672,3053562.2280892833300398161437805602617819136,0,0,0,0
47,161,7,10,40,0,11,,,416798.2376285418941006854135726479460878264,416798.2376285418941006854135726479460878264,0,0,0,0,0
47,161,7,10,0,0,14,,,3100346.788388697297677736383590142962567208,0,3100346.788388697297677736383590142962567208,0,0,0,0
47,161,9,10,0,0,15,,,761954.2773048497986761023351668463244607488,0,761954.2773048497986761023351668463244607488,0,0,0,0
47,161,9,0,0,0,,,,27739122.0814118022674000639872019053423295776,5384224.0089857091897035140024719527913472446,16158422.8967156816211979126512922235274961846,3350397.4485967050608043411787405238891876526,2846077.7271137063956942961546972051342984958,0,0
47,161,9,10,50,0,14,,,183066.879432387350408001007323257795725242,0,183066.879432387350408001007323257795725242,0,0,0,0
47,161,9,10,0,0,11,,,,,,,,,
47,161,9,10,30,50,11,,,46379.2472461627925348782029106500317079972,46379.2472461627925348782029106500317079972,0,0,0,0,0
47,161,9,30,0,0,,,,50073.8897496816385688057217517728392145678,50073.8897496816385688057217517728392145678,0,0,0,0,0
47,161,9,10,0,0,14,,,1741286.144119431193133168564368662611583654,0,1741286.144119431193133168564368662611583654,0,0,0,0
47,161,25,10,20,30,11,,,3072528.65468263677641035244190827868753135,3072528.65468263677641035244190827868753135,0,0,0,0,0
47,161,25,30,10,0,,11,,170877.0174486697500319730371595525204225982,170877.0174486697500319730371595525204225982,0,0,0,0,0
47,161,25,10,40,0,14,,,,,,,,,
47,161,25,10,40,0,11,,,4072730.1122500441335091805715206459628581816,4072730.1122500441335091805715206459628581816,0,0,0,0,0
47,161,25,10,0,0,11,,,10172736.758758703811506127948939623165669736,10172736.758758703811506127948939623165669736,0,0,0,0,0
47,161,25,20,30,0,,,,,,,,,,
47,161,25,10,30,0,11,,,20597934.4733469691851325501134386946414956982,20597934.4733469691851325501134386946414956982,0,0,0,0,0
47,161,25,0,0,0,,,,122576048.8104493888111568898403269343459805762,46238473.939144724076554655651142342623714055,63086456.6989409819865389763772688081355464088,10664843.558619886544709003287618688146055635,2586274.6137437962033542545242970954406644774,0,0
47,161,25,20,0,0,,,,6248919.0133287578561268992441545345328400864,6248919.0133287578561268992441545345328400864,0,0,0,0,0
47,161,25,10,30,50,11,,,5961416.3577882049721789073487764660729996924,5961416.3577882049721789073487764660729996924,0,0,0,0,0
47,161,25,10,0,0,14,,,8030715.9723519088903173226515694533950559192,0,5064690.8550545027334312295106815649781898626,0,2966025.1172974061568860931408878884168660566,0,0
47,161,26,30,0,0,,,,,,,,,,
47,161,26,10,0,0,14,,,1194742.1088855764258883835727601705224573976,0,1194742.1088855764258883835727601705224573976,0,0,0,0
47,161,26,0,0,0,,,,23039301.0023984185823373911242685825325598788,636078.3314779801068588941563437874105271436,10487884.8186562226495949296315328038427223356,6677070.4194964286540909741007471221633951304,5002605.0905600947232569922921402363507908818,235662.3422076924485356009435046327651243874,0
47,161,26,10,40,0,11,,,,,,,,,
47,161,26,10,20,30,11,,,2895488.5257789132179013896843279140611795684,2895488.5257789132179013896843279140611795684,0,0,0,0,0
47,161,26,10,30,50,11,,,,,,,,,
47,161,27,10,40,0,14,,,78423.957333878005340146595379786980948006,0,78423.957333878005340146595379786980948006,0,0,0,0
47,161,27,30,10,0,,11,,,,,,,,
47,161,27,10,0,0,14,,,4394258.484347311262415245307858242774493921,0,4394258.484347311262415245307858242774493921,0,0,0,0
47,161,27,10,40,0,11,,,5776273.876162429649725226069176097884588074,5776273.876162429649725226069176097884588074,0,0,0,0,0
47,161,27,10,50,0,14,,,,,,,,,
47,161,27,10,0,0,13,,,,,,,,,
47,161,27,0,0,0,,,,36258813.8130147020400278174034422727016717378,21328981.0412115923267738812947836302587824312,9317539.4064388693812866694278117972102524872,1806458.2478089006505011039422262186233474716,3805835.1175553396814661627386206266092893478,0,0
47,161,27,10,20,30,11,,,19432555.9010563031587782248692875844974419946,19432555.9010563031587782248692875844974419946,0,0,0,0,0
47,161,27,10,30,0,11,,,10133398.4851612376486764649340818795705180118,10133398.4851612376486764649340818795705180118,0,0,0,0,0
47,161,28,10,20,30,11,,,813907.3361605776646857819270652531969125036,813907.3361605776646857819270652531969125036,0,0,0,0,0
47,161,28,10,0,0,15,,,210992.292984504784899996209196001642119168,0,210992.292984504784899996209196001642119168,0,0,0,0
47,161,28,30,0,0,,,,,,,,,,
47,161,28,10,30,0,11,,,3453230.8416969662685432574666700664262710936,3453230.8416969662685432574666700664262710936,0,0,0,0,0
47,161,28,10,50,0,14,,,,,,,,,
47,161,28,0,0,0,,,,154714574.4432064300739999925132426244449754666,29405411.2995225558928382945031874720569397626,65944839.9807320838342732113137121141822472448,14240371.5240812779379968531104715435078322218,41286058.3039451947515348789141829064755893176,3837893.3349253176573567546716885882223669198,0
47,161,28,30,10,0,,11,,429974.717770449048660785673256916944729755,429974.717770449048660785673256916944729755,0,0,0,0,0
47,161,28,10,0,0,11,,,3390183.131785460224901853160092294235695312,3390183.131785460224901853160092294235695312,0,0,0,0,0
47,161,28,10,40,0,14,,,,,,,,,
47,161,28,10,0,0,14,,,7377915.8844146048482363826181623891158246374,0,7377915.8844146048482363826181623891158246374,0,0,0,0
47,161,28,20,0,0,,,,4848132.7457198524890450103154630488563928296,4848132.7457198524890450103154630488563928296,0,0,0,0,0
47,161,29,10,30,0,11,,,3443152.8057562538985527472256162822738678842,3443152.8057562538985527472256162822738678842,0,0,0,0,0
47,161,29,10,40,0,14,,,463474.6322465579438408986262635939534807374,0,463474.6322465579438408986262635939534807374,0,0,0,0
47,161,29,10,40,0,11,,,2885354.3831336314451834445676109492262378312,2885354.3831336314451834445676109492262378312,0,0,0,0,0
47,161,29,10,0,0,11,,,,,,,,,
47,161,29,10,30,50,11,,,591732.5207828170592479602737853094498822482,591732.5207828170592479602737853094498822482,0,0,0,0,0
47,161,29,10,0,0,15,,,,,,,,,
47,161,29,10,0,0,14,,,6158503.789576192287689266360063650476273793,128866.3689053600212781712865421707699224576,5804912.0211438258132893367158071048369168374,0,224725.399527006453121758357714374869434498,0,0
47,161,29,30,0,0,,,,,,,,,,
47,161,29,10,20,30,11,,,2453382.0637141051140758963348292696724320834,2453382.0637141051140758963348292696724320834,0,0,0,0,0
47,161,29,0,0,0,,,,43529883.1790153120779404027487470054275885024,16155939.8599167306003836003620544730765274976,19452892.167443649338782295051528126285843081,6877241.0958906633752047251392478207970572616,1043810.0557642687635697821959165852681606622,0,0
47,161,31,10,0,0,11,,,824823.921457186754553783229664739222967008,824823.921457186754553783229664739222967008,0,0,0,0,0
47,161,31,0,0,0,,,,2378163.3276765417800130763085878998033816846,1335793.7960978620506884469592288057329147402,1042369.5315786797293246293493590940704669444,0,0,0,0
47,161,31,10,0,0,12,,,,,,,,,
47,161,31,10,0,0,14,,,138790.041964981453530174256992127289144043,0,138790.041964981453530174256992127289144043,0,0,0,0
47,161,31,10,20,30,11,,,84134.7784071956664889503334398341355494202,84134.7784071956664889503334398341355494202,0,0,0,0,0
47,161,32,10,0,0,12,,,1693223.7336382049965379305848562391986614954,0,0,1693223.7336382049965379305848562391986614954,0,0,0
47,161,32,10,0,0,11,,,,,,,,,
47,161,32,10,0,0,15,,,69785.456863083475401662939715295961088,0,69785.456863083475401662939715295961088,0,0,0,0
47,161,32,30,0,0,,,,,,,,,,
47,161,32,0,0,0,,,,57776014.8965674853563431262935560857661714002,11622832.311869642905748048658438048139917478,19322555.7954133248354508421045067600859386282,22444769.0169379943192174974447816208701663098,3961453.0196342344776056681701378211692452132,424404.752712288818321069915691835500903771,0
47,161,32,10,0,0,14,,,2380019.4465223479991736953171343851380485506,0,2380019.4465223479991736953171343851380485506,0,0,0,0
47,161,32,10,40,0,14,,,10527625.8409389403672628954326461511929686868,0,10527625.8409389403672628954326461511929686868,0,0,0,0
47,161,32,10,40,0,11,,,408427.254627282539254496432599314004845482,408427.254627282539254496432599314004845482,0,0,0,0,0
47,161,33,0,0,0,,,,2791115.5380343243394132523147893682379687458,1058611.0609541372635254763246818616404492618,829269.2111790718551077975103372097922606796,555341.9776808344339523073548341020522653952,347893.2882202807868276711249361947529934092,0,0
47,161,33,10,20,30,11,,,2855838.5920297463477854529543835282880045482,2855838.5920297463477854529543835282880045482,0,0,0,0,0
47,161,33,10,0,0,12,,,,,,,,,
47,161,34,10,30,0,11,,,,,,,,,
47,161,34,10,20,30,11,,,,,,,,,
47,161,34,10,40,0,14,,,125671.325465710692228884619182135496375117,0,125671.325465710692228884619182135496375117,0,0,0,0
47,161,34,30,0,0,,,,,,,,,,
47,161,34,0,0,0,,,,104242313.8188843401555945549604464168319590582,21068062.1147968877184746301688121447835421704,37338306.5619071188559087677333484362027720542,28111262.9947239490300950944071654317549442088,16302812.4010901484291444586304204518386891798,1421869.746366236121971604020699952252011445,0
47,161,34,10,30,50,11,,,145403.6853206540520800707278782093029211178,145403.6853206540520800707278782093029211178,0,0,0,0,0
47,161,34,10,50,0,14,,,492374.5214883698660563024273239442756785132,0,492374.5214883698660563024273239442756785132,0,0,0,0
47,161,34,10,0,0,14,,,4627181.3696778998044903742263104750521095716,0,1819027.3838244041445420102500049983183489934,0,2808153.9858534956599483639763054767337605782,0,0
47,161,34,10,0,0,12,,,3484083.9915916124091446342769894377567489706,0,1212759.4487341109745457851378185357478718098,2271324.5428575014345988491391709020088771608,0,0,0
47,161,35,10,40,0,14,,,129309.4779576286827796525703466114285810424,0,129309.4779576286827796525703466114285810424,0,0,0,0
47,161,35,30,10,0,,11,,,,,,,,
47,161,35,10,0,0,14,,,2520950.8336539117371300575516303277233838952,0,585597.526909787553518092307599264645591854,0,1935353.3067441241836119652440310630777920412,0,0
47,161,35,10,40,0,11,,,1721625.4443167862373663933797136721023057228,1721625.4443167862373663933797136721023057228,0,0,0,0,0
47,161,35,10,20,30,11,,,970877.0295336781124106362890800984902444904,970877.0295336781124106362890800984902444904,0,0,0,0,0
47,161,35,20,30,0,,,,,,,,,,
47,161,35,10,30,0,11,,,,,,,,,
47,161,35,0,0,0,,,,9498996.1499776086335718162729629320901020294,1860439.7532895358989533032149569212923476616,4431660.0645935170446274540746678191356259992,2576068.5192518988622885576994941963628211158,630827.8128426568277025012838439952993072528,0,0
47,161,35,20,0,0,,,,,,,,,,
47,161,35,10,0,0,11,,,,,,,,,
47,161,36,0,0,0,,,,13482391.434312324103222044397976251774738398,534763.3276773751096741699404079559214548784,12385206.7637728314926628076778310710610804996,105763.3704744812300773547825692361768227206,350894.6019131550407303572145987524385575788,105763.3704744812300773547825692361768227206,0
47,161,36,10,0,0,11,,,595251.714056462724208510323772903851182304,595251.714056462724208510323772903851182304,0,0,0,0,0
47,161,36,30,0,0,,,,,,,,,,
47,161,36,20,0,0,,,,,,,,,,
47,161,36,10,0,0,12,,,,,,,,,
47,161,36,10,0,0,14,,,564456.806762023562438985788908276748465556,0,0,0,564456.806762023562438985788908276748465556,0,0
47,161,36,10,20,30,11,,,,,,,,,
47,161,39,30,20,0,,,,,,,,,,
47,161,39,10,40,0,14,,,543434.0936390002886404905527338599409640896,0,543434.0936390002886404905527338599409640896,0,0,0,0
47,161,39,20,0,0,,,,5374032.7931365143910590673908593331245001132,5374032.7931365143910590673908593331245001132,0,0,0,0,0
47,161,39,0,0,0,,,,133589527.12868747173171121610817004266395132,33120784.9710333825076513826093394162953715538,49397002.2834689464856456727083701624558654736,31415016.3361633646650393803572777858310230736,19656723.538021778073374780433182678081691219,0,0
47,161,39,10,30,20,11,,,,,,,,,
47,161,39,10,0,0,14,,,17539752.0589944652431163152844584020973872154,232629.9726619503965637162618130481811161088,13322501.5550789405614259172560543543232597654,0,3984620.5312535742851266817665909995930113412,0,0
47,161,39,10,30,0,11,,,,,,,,,
47,161,39,10,0,0,12,,,2796368.7417675722906871347154176895662310258,0,2796368.7417675722906871347154176895662310258,0,0,0,0
47,161,39,10,20,30,11,,,,,,,,,
47,161,39,10,0,0,11,,,1374055.84607772106438082711766,0,1374055.84607772106438082711766,0,0,0,0
47,161,39,10,40,0,11,,,,,,,,,
47,161,40,0,0,0,,,,4452523.799109632732988565176312870625520243,4152534.244078697971713144723569049811976367,0,299989.555030934761275420452743820813543876,0,0,0
47,161,41,10,0,0,11,,,,,,,,,
47,161,41,10,20,30,11,,,,,,,,,
47,161,41,30,0,0,,,,66252.9972534367595696383236078574684308102,66252.9972534367595696383236078574684308102,0,0,0,0,0
47,161,41,10,40,0,14,,,180786.8637805959756951437976184682150773296,0,180786.8637805959756951437976184682150773296,0,0,0,0
47,161,41,10,30,0,11,,,,,,,,,
47,161,41,0,0,0,,,,57697562.4027009807787451525833253719654061176,12646636.7846876790536832604751248822647589746,19614035.8937355998145382638445900684487276718,21961562.3928579480944411116624241040264559264,3351367.5799154746674488489426692530890751024,123959.7515042791486336676585170641363884424,0
47,161,41,10,0,0,15,,,975484.4178251796491523975919069265524948992,0,975484.4178251796491523975919069265524948992,0,0,0,0
47,161,41,10,0,0,14,,,15916131.3477111710827409876325543195906227418,203036.9169481441392266861092743950969143296,15127372.4633401713933812687194465379734391082,0,585721.967422855550133032803833386520269304,0,0
47,161,41,10,50,0,14,,,,,,,,,
47,161,41,10,30,50,11,,,653543.195726572794475125779087353959861192,653543.195726572794475125779087353959861192,0,0,0,0,0
47,161,41,30,10,0,,11,,152598.3801322051260556199683732873526911338,152598.3801322051260556199683732873526911338,0,0,0,0,0
47,161,41,20,0,0,,,,129747.0002021188016213274579700213126715586,129747.0002021188016213274579700213126715586,0,0,0,0,0
47,161,41,10,0,0,12,,,2367054.2939080044157668770858438505261301152,0,0,2367054.2939080044157668770858438505261301152,0,0,0
47,161,42,30,0,0,,,,,,,,,,
47,161,42,10,30,0,11,,,56753.3584627667429573392710806149372947186,56753.3584627667429573392710806149372947186,0,0,0,0,0
47,161,42,10,0,0,12,,,,,,,,,
47,161,42,20,30,0,,,,,,,,,,
47,161,42,10,0,0,14,,,154730.897327665377681130276467272638944345,0,154730.897327665377681130276467272638944345,0,0,0,0
47,161,42,10,30,50,11,,,494885.6385294611952376234292272102201402842,494885.6385294611952376234292272102201402842,0,0,0,0,0
47,161,42,10,0,0,15,,,119629.3020062687981994009025697984321421312,0,119629.3020062687981994009025697984321421312,0,0,0,0
47,161,42,0,0,0,,,,5171847.447849275755226887850808969367947307,809675.9902788057319100690168821885841898928,3114771.04893587537797838803333072218126882,555233.8670853868617071708882190382640397132,692166.541549207783631259912377020338448881,0,0
47,161,43,10,0,0,14,,,936428.1912021822266584161376215871385346564,0,936428.1912021822266584161376215871385346564,0,0,0,0
47,161,43,0,0,0,,,,13150247.9703955862822975156672737618679993732,5335188.6314358740255347949702216541540646752,5045013.0214300342485168872780489057135795226,187318.7413720119283241492201006722318195328,2582727.5761576660799216841989025297685356426,0,0
47,161,43,10,40,0,11,,,244505.6087213075003670584398897393991815192,244505.6087213075003670584398897393991815192,0,0,0,0,0
47,161,43,10,0,0,12,,,69366.7411866331259930031875598429317397624,0,69366.7411866331259930031875598429317397624,0,0,0,0
47,161,43,30,0,0,,,,,,,,,,
47,161,43,10,0,0,11,,,152597.268679342771121782289538254112855792,152597.268679342771121782289538254112855792,0,0,0,0,0
47,161,43,10,40,0,14,,,,,,,,,
47,161,43,20,30,0,,,,,,,,,,
47,161,43,10,20,30,11,,,111702.1221895543001182229654752009769596866,111702.1221895543001182229654752009769596866,0,0,0,0,0
47,161,43,20,0,0,,,,,,,,,,
47,161,43,10,30,0,11,,,1004039.9504085533107796877288150957583698168,1004039.9504085533107796877288150957583698168,0,0,0,0,0
47,161,55,0,0,0,,,,,,,,,,
47,162,2,0,0,0,,,,124913311.8790323088215902307144989023025040806,4859342.8390001224165044373663591587050976732,17761468.5967409453764395320319707093497462602,27144505.5730349725452137385668533352900810966,66702257.5670229415041443497934333502643126938,8445737.3032333269792881729558823486932663568,0
47,162,2,10,40,0,13,,,2363073.7290653739763548112432286781902938992,2363073.7290653739763548112432286781902938992,0,0,0,0,0
47,162,2,10,0,0,12,,,26322560.6091099631024116284404309838189980686,0,0,10699540.6983950010089367674603221573081203162,15623019.9107149620934748609801088265108777524,0,0
47,162,3,0,0,0,,,,9577000.8137929964501615471599958060076189354,1724124.497637607376906212764203060089030538,0,122287.8453494748187286286529592390109143334,5470275.0616733370883796497820106389419846768,2260313.4091325771661470559608228679656893872,0
47,162,4,0,0,0,,,,10679514.4290094563298603674196865160707121944,0,0,0,2972903.8112405355145395174495738840166017224,7706610.617768920815320849970112632054110472,0
47,162,7,0,0,0,,,,166699.5780288427466379996859939386848580384,0,0,0,0,166699.5780288427466379996859939386848580384,0
47,162,9,10,40,0,13,,,,,,,,,
47,162,9,10,0,0,12,,,912720.7745183097910361516640396109476878964,0,0,0,912720.7745183097910361516640396109476878964,0,0
47,162,9,0,0,0,,,,1357793.790513172270911162115182332768981813,0,111122.0852822982547698985577858696312021544,127789.358844636722025749633629659302140655,1118882.3463862372941155139237668038356390036,0,0
47,162,25,0,0,0,,,,9991175.2094124591517399585546580135072114386,872182.7106867673132598986846877296398003732,0,0,8419822.8662376190548787913351639816125329694,699169.632488072783601268534806302254878096,0
47,162,25,10,40,0,13,,,2266358.2559938179167698515626938116602113224,2266358.2559938179167698515626938116602113224,0,0,0,0,0
47,162,26,0,0,0,,,,613444.6537348068343859739064674903969286224,0,0,0,302093.078271320445798703972105287880676904,311351.5754634863885872699343622025162517184,0
47,162,27,10,40,0,13,,,3140783.5538630278842976119119570841292765374,3140783.5538630278842976119119570841292765374,0,0,0,0,0
47,162,27,0,0,0,,,,14349330.2849998832508595490041077972981316896,434036.9076269471836493178135820211639920136,7578980.144612902117913063970520850893733424,563004.3753828825422560510677855244185764142,5773308.8573771514070411161522194008218298378,0,0
47,162,28,10,0,0,12,,,3207226.4790440039981326239509219176849409892,0,0,3207226.4790440039981326239509219176849409892,0,0,0
47,162,28,0,0,0,,,,17725007.758856317736221421043815787170154051,1902896.4171321309222237497421573889283358084,6828037.2061504538276974087852986328584478986,0,6261813.6489820661151131183846557814729113056,2732260.4865916668711871441317039839104590384,0
47,162,28,10,40,0,13,,,4678162.8133978420949220596293607795915025324,4678162.8133978420949220596293607795915025324,0,0,0,0,0
47,162,29,0,0,0,,,,6094238.8747307658380688844473200077520668452,684371.8382184363711369177986415448880123764,4084978.7036024340142374811547349180213443436,0,1324888.3329098954526944854939435448427101252,0,0
47,162,29,10,0,0,12,,,7366195.2143533506212146791111506109087338268,0,0,7366195.2143533506212146791111506109087338268,0,0,0
47,162,29,10,40,0,13,,,223457.254975371976848887823783877488106146,223457.254975371976848887823783877488106146,0,0,0,0,0
47,162,32,0,0,0,,,,10361098.4191641819360607949280384446226739658,2389096.86193340236383706160479216948672852,493820.7723420968709735895397603906950158036,159536.489270655165711078575217064188980364,5232714.693205594971999109194336471387935995,2085929.6024124325635399560139323488640132832,0
47,162,32,10,0,0,12,,,368227.0594671519723257770393064290570933608,0,0,141177.0345772580698236287100948211859919876,227050.0248898939025021483292116078711013732,0,0
47,162,33,10,0,0,12,,,184652.49116802063857885849657367591561123,0,0,0,184652.49116802063857885849657367591561123,0,0
47,162,33,0,0,0,,,,216175.6596823949570737295600452106228662272,0,0,0,216175.6596823949570737295600452106228662272,0,0
47,162,34,0,0,0,,,,930391.7102678516734242096385040990653463424,0,480397.623078478212113188091978132317308627,289838.419372477728056238625694668402584528,160155.6678168957332547829208312983454531874,0,0
47,162,34,10,0,0,12,,,2961630.1081121763342862993194302129513348502,0,0,1833279.0422859738267211602864357267106379214,1128351.0658262025075651390329944862406969288,0,0
47,162,35,10,0,0,12,,,183112.0707737933857124981568829198724886174,0,0,80405.9165349780601643507348716717213954338,102706.1542388153255481474220112481510931836,0,0
47,162,35,0,0,0,,,,2006736.8411921670528882235468296108626045076,0,718380.3022375308436842949037251606533417744,410112.0550500801505524038734967886174565764,770707.7074646921466129879359794838920298496,107536.7764398639120385368336281776997763072,0
47,162,36,10,0,0,12,,,119071.8047297455142121064682845932817503156,0,0,119071.8047297455142121064682845932817503156,0,0,0
47,162,36,0,0,0,,,,,,,,,,
47,162,39,0,0,0,,,,317425.2656829925436399952001661492501287872,0,0,294595.1907703257079229230235696143574761792,22830.074912666835717072176596534892652608,0,0
47,162,39,10,0,0,12,,,3764428.6719198838120671340658343164791335924,0,0,1022104.8278716288143151643741149389987796476,2742323.8440482549977519696917193774803539448,0,0
47,162,41,0,0,0,,,,8691344.3283662083611386572998382341280364662,622744.177289082205552338767267454715979206,639113.1504099851796199273376224177549561992,4499218.5055265270574973479892072981360153236,2930268.4951406139184690432057410635210857374,0,0
