statecd,fortypcd,spgrpcd,trtcd1,trtcd2,trtcd3,harvest_type1_srs,harvest_type2_srs,harvest_type3_srs,areatot,area20,area40,area60,area80,area100,area100plus
47,517,28,10,40,0,12,,,1529.162073423103290995320749,1530.162073423103290995320749,1,1,1,1,1
47,517,28,0,0,0,,,,86980.199336532448625029832570190739,20738.43247530260478072135905010288,1540.1645151106945123280267456,19670.120043918727986705412454,26787.737106981164896963429575654839,14854.099295798340576002248796085512,3563.645899420915872309355948747508
47,517,29,0,0,0,,,,279903.5461546498895766732165102961296,53942.1167940628305683656837656,11609.1352697902114704436004196,25786.3634485436662666711203312,145564.4086009293823366676632116198648,29727.746208866143893487941720085512,13795.7758324576550410372070621907528
47,517,29,10,30,0,11,,,21175.8516357171951168038497923810816,21182.8516357171951168038497923810816,7,7,7,7,7
47,517,29,10,0,0,12,,,50373.1995044305312794513559416,12,12,50385.1995044305312794513559416,12,12,12
47,517,29,10,40,0,12,,,3058.324146846206581990641498,3060.324146846206581990641498,2,2,2,2,2
47,517,30,0,0,0,,,,6116.648293692413163981282996,1,1,6117.648293692413163981282996,1,1,1
47,517,31,10,0,0,12,,,38700.5914035945481344718511823,6117.1681948453808360033267495,11,32605.4232087491672984685244328,11,11,11
47,517,31,50,0,0,,,,29274.940791151275035854265806,10,29284.940791151275035854265806,10,10,10,10
47,517,31,0,0,0,,,,648430.6931143887761931877916554758728,10008.636194721774549107833543220656,13815.3364159476231385967968152,95093.1248830317581848798654212,291360.051823681864399511338561960888,205084.925601637316063823049287113544,33914.6181953684398572689080267807848
47,517,31,10,0,0,11,,,4391.2411186726912553781398709,4394.2411186726912553781398709,3,3,3,3,3
47,517,31,10,40,0,15,,,1481.5646913067803317485692924,1,1,1,1482.5646913067803317485692924,1,1
47,517,32,10,40,0,15,,,2963.1293826135606634971385848,2,2,2,2965.1293826135606634971385848,2,2
47,517,32,10,40,0,12,,,1529.162073423103290995320749,1530.162073423103290995320749,1,1,1,1,1
47,517,32,10,30,0,11,,,6050.2433244906271762296713692517376,6052.2433244906271762296713692517376,2,2,2,2,2
47,517,32,0,0,0,,,,186759.3494979300042036158001496566016,27534.133130720078955788840825225532,12820.7327276378969244509063302,55122.834643231718475831546964,72693.9757160333121645962420222310696,73,18952.673280306997682948264008
47,517,33,10,40,0,12,,,9174.972440538619745971924494,9180.972440538619745971924494,6,6,6,6,6
47,517,33,0,0,0,,,,104805.2250086119914759027843646794708,1550.0196474778825,1535.1645151106945123280267456,17993.1658241466558179698373352,40451.0963372562095883501536958794708,24,43395.778684620549057254766588
47,517,33,10,0,0,12,,,35557.5525913627279619656630176,8,8,35565.5525913627279619656630176,8,8,8
47,517,33,10,0,0,11,,,5854.9881582302550071708531612,5858.9881582302550071708531612,4,4,4,4,4
47,517,34,0,0,0,,,,66974.7732531227261806813731443118525,52618.67728166649507429532544590504,25,3035.7267647298836227438900414,11395.3692067263474836421576570068125,25,25
47,517,35,10,40,0,12,,,1529.162073423103290995320749,1530.162073423103290995320749,1,1,1,1,1
47,517,35,0,0,0,,,,38905.613152468012806411779169128504,4155.3644858992633961439244715,3111.184810172761552300609596,5941.2587652271213269942771696,11926.7171780620710151474692456,13846.087913106795515825498686428504,15
47,517,35,10,0,0,11,,,1463.7470395575637517927132903,1464.7470395575637517927132903,1,1,1,1,1
47,517,35,10,30,0,11,,,4391.2411186726912553781398709,4392.2411186726912553781398709,1,1,1,1,1
47,517,36,10,0,0,12,,,1481.5646913067803317485692924,1,1,1482.5646913067803317485692924,1,1,1
47,517,36,10,0,0,11,,,1463.7470395575637517927132903,1464.7470395575637517927132903,1,1,1,1,1
47,517,36,0,0,0,,,,621769.187659041439393628183082598018,70066.2050900315666035901478418,11027.5747255803516968744116384,98462.9644209085329966010899739018896,308362.7400902544370057668744643801812,112289.216633869610593085170596456064,22484.4866983969404977104885676598832
47,517,36,50,0,0,,,,5854.9881582302550071708531612,2,5856.9881582302550071708531612,2,2,2,2
47,517,38,0,0,0,,,,30104.8910069982335242427050992,5,5,5,24183.6322417711121972484279296,5931.2587652271213269942771696,5
47,517,39,50,0,0,,,,35129.9289493815300430251189672,12,35141.9289493815300430251189672,12,12,12,12
47,517,39,10,0,0,11,,,8782.4822373453825107562797418,8788.4822373453825107562797418,6,6,6,6,6
47,517,39,10,40,0,12,,,4587.486220269309872985962247,4590.486220269309872985962247,3,3,3,3,3
47,517,39,10,0,0,12,,,4444.6940739203409952457078772,1,1,4445.6940739203409952457078772,1,1,1
47,517,39,0,0,0,,,,329451.1728910512739987234955169569128,57272.475567072323769834690769076596,6119.3248213064808908497561422,47199.7931079644754308335386116,160350.4020915989336405693474859161704,37371.9158731008217383498919356,21713.2614300082385282862705725641464
47,517,39,10,30,0,11,,,65674.0283212252241777617031255362944,65693.0283212252241777617031255362944,19,19,19,19,19
47,517,40,0,0,0,,,,78387.926674718124387962370895273224,18372.944881077239491943848988,3045.3290302213890246560534912,7430.823456533901658742846462,49630.829306885594212619621954073224,23,23
47,517,40,10,0,0,12,,,2963.1293826135606634971385848,2,2,2965.1293826135606634971385848,2,2,2
47,517,41,10,0,0,11,,,5854.9881582302550071708531612,5858.9881582302550071708531612,4,4,4,4,4
47,517,41,0,0,0,,,,1637195.8888420974199620688263052852215,212574.931922745238453512629778177316,29076.3510212617156778572431472,517098.1986678843569131896720688151168,616122.7214637689970550188121786870047,156325.030600084225494468821149399528,108542.655166352886368021647983006256
47,517,41,50,0,0,,,,29274.940791151275035854265806,10,29284.940791151275035854265806,10,10,10,10
47,517,41,10,0,0,12,,,151035.0200045701853190017225184,97738.691117526093376053227992,40,53376.3288870440919429484945264,40,40,40
47,517,41,10,40,0,15,,,1481.5646913067803317485692924,1,1,1,1482.5646913067803317485692924,1,1
47,517,41,10,30,0,11,,,12100.4866489812543524593427385034752,12104.4866489812543524593427385034752,4,4,4,4,4
47,517,41,10,40,0,12,,,6116.648293692413163981282996,6120.648293692413163981282996,4,4,4,4,4
47,517,42,0,0,0,,,,570852.8577325062417513217559306237021,150776.99614939863949059059641074234,16149.5417845937266180811332404,146891.376066884637284587047722909448,257766.9437316292383580629785565719141,183,183
47,517,42,10,0,0,12,,,49611.2725315967889837389849688,24441.672779381523344013306998,17,25203.5997522152656397256779708,17,17,17
47,517,42,10,30,0,11,,,19516.849429899259195952318294029344,19522.849429899259195952318294029344,6,6,6,6,6
47,517,42,10,40,0,12,,,1529.162073423103290995320749,1530.162073423103290995320749,1,1,1,1,1
47,517,43,10,0,0,12,,,39240.319692449326661498999922,24436.672779381523344013306998,12,14827.646913067803317485692924,12,12,12
47,517,43,10,40,0,12,,,7645.810367115516454976603745,7650.810367115516454976603745,5,5,5,5,5
47,517,43,10,0,0,11,,,8782.4822373453825107562797418,8788.4822373453825107562797418,6,6,6,6,6
47,517,43,50,0,0,,,,29274.940791151275035854265806,10,29284.940791151275035854265806,10,10,10,10
47,517,43,0,0,0,,,,1379154.6532064339186188728990678816788,298056.8662062835219705526891949,75184.891396249536176834394912,510107.5865651789414151515082272,361366.7947675353498647609240555220108,60247.445021563179780865532435714016,76351.069249623389410707850242545652
47,517,43,10,30,0,11,,,22249.0883427540145304789266665776064,22255.0883427540145304789266665776064,6,6,6,6,6
47,517,54,0,0,0,,,,3369.565306457840000066363070710328,3370.565306457840000066363070710328,1,1,1,1,1
47,517,55,0,0,0,,,,1412.7982251105264475903275298173316,1,1,1,1413.7982251105264475903275298173316,1,1
47,519,2,10,20,0,11,,,108803.8450879700048876179256832,108827.8450879700048876179256832,24,24,24,24,24
47,519,2,0,0,0,,,,120923.1659417146449321637794979667451,37825.594129381447414851381447425604,53179.7229170529138695443091846891568,12262.15717982306,17871.6917154572236477680888658519843,54,54
47,519,3,40,0,0,,,,5751.5586445270379715166338373,5762.5586445270379715166338373,11,11,11,11,11
47,519,3,10,20,0,11,,,31734.4548173245847588885616576,31741.4548173245847588885616576,7,7,7,7,7
47,519,3,0,0,0,,,,139328.3221013924988385071057556855424,10630.1516057748615862961872192,73844.3333779418652923790187797855424,30572.39294955765,10726.9855073101923408740130157,13814.458660807929618957886741,52
47,519,4,0,0,0,,,,85957.680291711213368989837382994272,45878.334576594509925787514637494272,18828.4375246500014853021851878,40,12195.9357499280822119282130637,9214.972440538619745971924494,40
47,519,4,40,0,0,,,,522.8689676842761792287848943,523.8689676842761792287848943,1,1,1,1,1
47,519,7,0,0,0,,,,33056.3872059005189950491489294,8,8,8,951.9836640153498841474132004,32120.403541885169110901735729,8
47,519,9,10,40,0,12,,,2926.208790506195697629964238033392,2928.208790506195697629964238033392,2,2,2,2,2
47,519,9,0,0,0,,,,40909.0744036585194015344101609306521,16,17833.8703829919925682193900576746992,16,23107.2040206665268333150201032559529,16,16
47,519,25,0,0,0,,,,61409.525147471799029765405100257856,5354.025729826903672810319632057856,44291.04620289742408037978465135,3081.324146846206581990641498,7245.96699447816140358933856985,1552.162073423103290995320749,23
47,519,25,10,20,0,11,,,4533.4935453320835369840802368,4534.4935453320835369840802368,1,1,1,1,1
47,519,26,0,0,0,,,,15106.443923581319330509830528,7,8996.795629888906166528547532,7,3065.324146846206581990641498,3065.324146846206581990641498,7
47,519,27,0,0,0,,,,72759.2821587404182815765362212120976,7667.722429432418320964585772915712,5304.7096380203119884089865528963856,4485.074805542125,11068.0751564755675333386621744,44373.700129269995438864301721,28
47,519,27,40,0,0,,,,2614.3448384213808961439244715,2619.3448384213808961439244715,5,5,5,5,5
47,519,27,10,40,0,12,,,1463.104395253097848814982119016696,1464.104395253097848814982119016696,1,1,1,1,1
47,519,28,10,20,0,11,,,4533.4935453320835369840802368,4534.4935453320835369840802368,1,1,1,1,1
47,519,28,0,0,0,,,,84086.0188519016134462892638276633056,12181.17847799267107125009162456692,32869.3105365944084345909609164963856,38058.791901945981581990641498,1068.7379353685523584575697886,23,23
47,519,29,0,0,0,,,,103083.0933659612400099268274408144129,5369.50698144098827946103243948346,54880.14029538774540283346416735,46,35325.6357220169898726557270889809529,7691.810367115516454976603745,46
47,519,29,10,40,0,12,,,4389.313185759293546444946357050088,4392.313185759293546444946357050088,3,3,3,3,3
47,519,30,0,0,0,,,,9174.972440538619745971924494,2,2,2,2,9176.972440538619745971924494,2
47,519,31,10,40,0,12,,,8778.626371518587092889892714100176,8784.626371518587092889892714100176,6,6,6,6,6
47,519,31,10,0,0,12,,,4444.6940739203409952457078772,1,1,4445.6940739203409952457078772,1,1,1
47,519,31,0,0,0,,,,33598.095143732544110901735729,16,13778.458660807929618957886741,16,6089.177822116684872985962247,13778.458660807929618957886741,16
47,519,32,0,0,0,,,,1321779.4027593140719610283893371389658,114605.02631673783597441386108365206,624043.057428173718033945136698125,147303.942413005200663962045177875,348487.9763428573264109787429354869058,89029.400258539990877728603442,338
47,519,32,10,0,0,12,,,40002.2466652830689572113708948,9,9,40011.2466652830689572113708948,9,9,9
47,519,32,40,0,0,,,,1568.6069030528285376863546829,1571.6069030528285376863546829,3,3,3,3,3
47,519,32,10,20,0,11,,,40801.4419079887518328567221312,40810.4419079887518328567221312,9,9,9,9,9
47,519,33,10,0,0,12,,,13334.0822217610229857371236316,3,3,13337.0822217610229857371236316,3,3,3
47,519,33,0,0,0,,,,8235.6596971652247378573415179677712,6,5121.8904467486816014818958001927712,6,3125.769250416543136375445717775,6,6
47,519,34,0,0,0,,,,68598.312862667988443105718107620831,32221.789237326622724162563164720831,31830.897479207330091940659880775,4596.626146134035627002495062125,17,17,17
47,519,35,10,0,0,12,,,22223.470369601704976228539386,5,5,22228.470369601704976228539386,5,5,5
47,519,35,40,0,0,,,,2091.4758707371047169151395772,2095.4758707371047169151395772,4,4,4,4,4
47,519,35,0,0,0,,,,72311.7168658627583605408668064531923,7576.785078781641774941559342851208,22644.2738241975655561480822458,24333.942228921911045004158436875,14842.3915871154334024564252829269843,3094.324146846206581990641498,36
47,519,35,10,20,0,11,,,13600.4806359962506109522407104,13603.4806359962506109522407104,3,3,3,3,3
47,519,36,0,0,0,,,,5637.7035411345923716496442958269843,1,1,1,5638.7035411345923716496442958269843,1,1
47,519,38,10,40,0,12,,,1463.104395253097848814982119016696,1464.104395253097848814982119016696,1,1,1,1,1
47,519,38,0,0,0,,,,1415.9754960230248262211198006,1,1416.9754960230248262211198006,1,1,1,1
47,519,39,0,0,0,,,,178084.4644268473558617662290622516086,13805.801019343948320964585772915712,76361.927136227375475812296148806928,3120.324146846206581990641498,72811.1155370449991550361396505289686,12295.296587384826327962565992,62
47,519,39,10,40,0,12,,,5852.417581012391395259928476066784,5856.417581012391395259928476066784,4,4,4,4,4
47,519,39,10,0,0,12,,,4444.6940739203409952457078772,1,1,4445.6940739203409952457078772,1,1,1
47,519,39,40,0,0,,,,522.8689676842761792287848943,523.8689676842761792287848943,1,1,1,1,1
47,519,40,10,40,0,12,,,1463.104395253097848814982119016696,1464.104395253097848814982119016696,1,1,1,1,1
47,519,40,0,0,0,,,,1529.162073423103290995320749,1,1,1,1530.162073423103290995320749,1,1
47,519,41,10,0,0,12,,,31112.8585174423869667199551404,7,7,31119.8585174423869667199551404,7,7,7
47,519,41,10,40,0,12,,,4389.313185759293546444946357050088,4392.313185759293546444946357050088,3,3,3,3,3
47,519,41,0,0,0,,,,172979.8228218661084762185315152973452,6970.2786609999071600954353624703075,72705.4553996890596401003725466710848,23988.37781208003,66481.3868022509050940320821081559529,3114.324146846206581990641498,56
47,519,42,10,0,0,12,,,8889.3881478406819904914157544,2,2,8891.3881478406819904914157544,2,2,2
47,519,42,0,0,0,,,,154448.3627444536828872983173486378846,19205.064303440802599651903164424075,44244.0138247579086655821889533855424,3217.8551565056951995814454489782672,71172.64665209514022153425154285,16873.782807654136200948528239,53
47,519,42,10,40,0,12,,,1463.104395253097848814982119016696,1464.104395253097848814982119016696,1,1,1,1,1
47,519,43,10,0,0,12,,,22223.470369601704976228539386,5,5,22228.470369601704976228539386,5,5,5
47,519,43,0,0,0,,,,184570.4391665644474368517132529,56,69627.20577488522678701145238035,21060.465079961008290995320749,61938.36476983304324794320439455,32168.403541885169110901735729,56
47,519,43,40,0,0,,,,1045.7379353685523584575697886,1047.7379353685523584575697886,2,2,2,2,2
47,519,43,10,40,0,12,,,2926.208790506195697629964238033392,2928.208790506195697629964238033392,2,2,2,2,2
47,519,55,0,0,0,,,,1028.7831499512375097456271510963856,1,1029.7831499512375097456271510963856,1,1,1,1
47,520,2,10,40,0,13,,,1415.9754960230248262211198006,1418.9754960230248262211198006,3,3,3,3,3
47,520,2,10,40,0,11,,,1511.1645151106945123280267456,1512.1645151106945123280267456,1,1,1,1,1
47,520,2,0,0,0,,,,608800.1846049323806861336373622197256,208858.2605207605800203685212099038176,22882.878464105902707679043737658584,181017.902013908618241313412986514688,184319.845420014413561405562849542636,6744.6498924504529913858135826,6344.648293692413163981282996
47,520,2,10,0,0,12,,,29562.9793493290122916915596022070516,5,5,6148.0267164079922630081469574070516,23424.9526329210200286834126448,5,5
47,520,2,10,0,0,11,,,50564.510151538945877422569110193054,50593.510151538945877422569110193054,29,29,29,29,29
47,520,2,10,40,0,12,,,1529.162073423103290995320749,1530.162073423103290995320749,1,1,1,1,1
47,520,3,10,0,0,11,,,33363.9454331672963303387461756127988,33371.9454331672963303387461756127988,8,8,8,8,8
47,520,3,40,0,0,,,,2359.959160038374710368533001,2364.959160038374710368533001,5,5,5,5,5
47,520,3,10,40,0,13,,,471.9918320076749420737066002,472.9918320076749420737066002,1,1,1,1,1
47,520,3,10,40,0,11,,,4533.4935453320835369840802368,4536.4935453320835369840802368,3,3,3,3,3
47,520,3,0,0,0,,,,345791.226366900698595809128386755668,63946.781825365198415758253636247808,12789.6508460640170738604296072,32599.8240750859377097609181741383,188930.382900228933024013294323741604,28268.8820432048654724165989017,19981.704676951746899999633743727956
47,520,4,10,0,0,12,,,5934.252380968790708241421348366464,1,1,5935.252380968790708241421348366464,1,1,1
47,520,4,40,0,0,,,,2831.9509920460496524422396012,2837.9509920460496524422396012,6,6,6,6,6
47,520,4,10,40,0,13,,,1415.9754960230248262211198006,1418.9754960230248262211198006,3,3,3,3,3
47,520,4,0,0,0,,,,230616.6036275315356331071525417,64,1130.0162849421495992,1951.9673280306997682948264008,40722.9762171832454813646374665,66174.4825885198797980055490264,120957.161208855560986242139648
47,520,7,0,0,0,,,,159426.4434760383848659492502689322272,1870.5772238955976239394757702506032,72,71449.8154425386064046190879496,55167.229571845543445889821538481624,25182.1631773158593421887580282,6116.6580604427780493121069824
47,520,9,0,0,0,,,,1256082.9051349838809441739254640843039,54392.2291711733564048486214447524176,252991.93783009926848469128073150544,473928.3203705259962870830915867314139,313523.4898941665612738839609814784924,59408.552378772415942290516707517976,103626.375490246282551376454012098564
47,520,9,10,0,0,12,,,241969.6626606964173127900769143718104,41,41,124910.8994960913171693730136903718104,117140.763164605100143417063224,41,41
47,520,9,10,40,0,12,,,11660.436483567856770525328814073192,4,4,4,11664.436483567856770525328814073192,4,4
47,520,9,10,0,0,13,,,3846.9520374957009265721767135546272,3847.9520374957009265721767135546272,1,1,1,1,1
47,520,9,10,0,0,11,,,5672.8432348887314447137820166371616,5676.8432348887314447137820166371616,4,4,4,4,4
47,520,25,10,0,0,11,,,59343.9887980534493570088579823700844,59355.9887980534493570088579823700844,12,12,12,12,12
47,520,25,0,0,0,,,,846433.686767151275454005757975049131,123963.6919332153009327154415974737792,35927.39802031062237331763096173,204191.1293191236201695429580380100883,350250.9007372825298894784037416370655,58878.946861345226409140845040670242,74535.619895873975679810478595527956
47,520,25,10,40,0,12,,,3058.324146846206581990641498,3060.324146846206581990641498,2,2,2,2,2
47,520,25,10,0,0,12,,,69963.533565901549146726464048115804,14,14,60547.054407276493746956897529157724,4999.78508470471440452385864175808,4458.6940739203409952457078772,14
47,520,25,10,40,0,11,,,7555.822575553472561640133728,7560.822575553472561640133728,5,5,5,5,5
47,520,25,40,0,0,,,,1887.9673280306997682948264008,1891.9673280306997682948264008,4,4,4,4,4
47,520,26,0,0,0,,,,159189.2121406239660148346151801897036,10337.484347181374357708151714375,10532.50737776050625732396728995,55265.8850211216881138671952155755936,54424.42878856575968352335567308911,9121.7776763059738274784215808,19759.1289296886637749335237064
47,520,26,10,40,0,12,,,7359.380315207031676257985156036596,1532.162073423103290995320749,3,3,5833.218241783928385262664407036596,3,3
47,520,26,10,0,0,12,,,28773.0404985420073901151332699315956,5,5859.9881582302550071708531612,12082.2790973767829712495683057735156,10845.77324293496941169471180295808,5,5
47,520,26,10,0,0,11,,,12233.296587384826327962565992,12235.296587384826327962565992,2,2,2,2,2
47,520,27,0,0,0,,,,410919.2715150773870942078911577809387,102812.3466399653294459023979532070832,30756.81601694617297211453768825,51018.1613668743639196191229638180875,169096.542163726509241329956942005768,39810.4604464877720232980266225,18534.944881077239491943848988
47,520,27,10,40,0,12,,,7645.810367115516454976603745,7650.810367115516454976603745,5,5,5,5,5
47,520,27,10,0,0,12,,,11789.240539199045715412274509566464,2,2,5936.252380968790708241421348366464,5856.9881582302550071708531612,2,2
47,520,27,10,0,0,16,,,6104.07858991153,1,1,1,1,1,6105.07858991153
47,520,27,10,0,0,11,,,57291.4941677389497574298428616519652,57307.4941677389497574298428616519652,16,16,16,16,16
47,520,27,10,40,0,11,,,7555.822575553472561640133728,7560.822575553472561640133728,5,5,5,5,5
47,520,27,40,0,0,,,,471.9918320076749420737066002,472.9918320076749420737066002,1,1,1,1,1
47,520,27,10,40,0,13,,,1415.9754960230248262211198006,1418.9754960230248262211198006,3,3,3,3,3
47,520,28,0,0,0,,,,1482187.3969178159562100792536595375994,114437.9101246685960242541095756853256,93608.376909699896205567076381566034,381935.0633080597549697396906168332418,612959.33032732843260705030453550974,181853.647579862551269309941057457954,99673.068668196725134158131492485304
47,520,28,10,0,0,12,,,120176.0452328847109964329222052713484,21,21,95295.5279086569106360009402680713484,23440.9526329210200286834126448,1502.5646913067803317485692924,21
47,520,28,10,0,0,11,,,36256.0847033507972646201969966371616,36265.0847033507972646201969966371616,9,9,9,9,9
47,520,28,10,40,0,12,,,4444.271194315067483626652952518298,1531.162073423103290995320749,2,2,2917.109120891964192631332203518298,2,2
47,520,28,10,40,0,13,,,471.9918320076749420737066002,472.9918320076749420737066002,1,1,1,1,1
47,520,28,10,40,0,11,,,1511.1645151106945123280267456,1512.1645151106945123280267456,1,1,1,1,1
47,520,28,10,0,0,16,,,36624.47153946918,6,6,6,6,6,36630.47153946918
47,520,29,10,40,0,12,,,7645.810367115516454976603745,7650.810367115516454976603745,5,5,5,5,5
47,520,29,10,0,0,12,,,176197.393020655782394745423198105344,33,11742.9763164605100143417063224,23746.028676650154689224252857166464,137844.25864493155702768232543373888,2996.1293826135606634971385848,33
47,520,29,10,0,0,11,,,56277.5666891652663178769238309633,56289.5666891652663178769238309633,12,12,12,12,12
47,520,29,10,40,0,11,,,6044.6580604427780493121069824,6048.6580604427780493121069824,4,4,4,4,4
47,520,29,0,0,0,,,,913090.1002759787883842588174420675567,137444.1359402507206633461862803264924,58464.32062642583619386406182655,145458.863857921056901213631018650024,416046.1740224998339223221418017872688,83948.4864572226713000389934622552075,73078.119371658669403473803052498564
47,520,29,10,0,0,13,,,11540.8561124871027797165301406638816,11543.8561124871027797165301406638816,3,3,3,3,3
47,520,30,0,0,0,,,,5559.8895213050774839443797010266604,3,3,3,5562.8895213050774839443797010266604,3,3
47,520,31,10,0,0,12,,,132502.4789205745389749441784834235632,24,46863.9052658420400573668252896,29672.1978130623115904254161162235632,53075.2464590566266636547984928,2987.1293826135606634971385848,24
47,520,31,0,0,0,,,,1054536.8612061217039421695132074327736,130144.583676971888485507095318514888,137438.462563627834383169376782384136,232703.3433727409840449084379468377376,439467.425447984937885575447408744776,52842.001874450351308985377335108584,63249.044270345707834023778415842652
47,520,31,10,0,0,13,,,30775.6162999656074125774137084370176,30783.6162999656074125774137084370176,8,8,8,8,8
47,520,31,10,0,0,11,,,9127.3527498414609911886573347010024,9129.3527498414609911886573347010024,2,2,2,2,2
47,520,31,10,40,0,11,,,1511.1645151106945123280267456,1512.1645151106945123280267456,1,1,1,1,1
47,520,32,0,0,0,,,,1496959.5704955303616638554787651103978,157219.6001399806454504735920653830448,57149.168341984934673465152481866034,201487.747872457741920722907183099657,866595.8442430647924500474932335757795,140005.6849917002887241703146749432305,77057.524906341958444976019126242652
47,520,32,10,0,0,11,,,1418.2108087221828611784455041592904,1419.2108087221828611784455041592904,1,1,1,1,1
47,520,32,10,40,0,13,,,4247.9264880690744786633594018,4256.9264880690744786633594018,9,9,9,9,9
47,520,32,10,0,0,16,,,61040.7858991153,10,10,10,10,10,61050.7858991153
47,520,32,40,0,0,,,,1887.9673280306997682948264008,1891.9673280306997682948264008,4,4,4,4,4
47,520,32,10,0,0,12,,,177314.7619605932968851967541828917468,31,31,95605.3611018182559961629184009851868,81771.40085877504088903383578190656,31,31
47,520,32,10,40,0,11,,,24178.6322417711121972484279296,24194.6322417711121972484279296,16,16,16,16,16
47,520,33,10,0,0,11,,,6116.648293692413163981282996,6117.648293692413163981282996,1,1,1,1,1
47,520,33,0,0,0,,,,769965.2834431450743136756108747406449,26319.415518921801656105758202364148,37616.6672544438454258201451081,123763.6251355715007071201250683204245,467962.6038614122481411850553813560724,110584.4781274635948464604468778,4696.4935453320835369840802368
47,520,33,10,0,0,12,,,106269.014979331994110697877538699392,21,21,17823.757142906372124724264045099392,82560.999071198500658979336324,5947.2587652271213269942771696,21
47,520,33,10,40,0,13,,,471.9918320076749420737066002,472.9918320076749420737066002,1,1,1,1,1
47,520,34,0,0,0,,,,1017036.8233802133185915049432278916697,90863.9267377661815251789747137034536,62726.683582378654873573108189316034,237397.9219129519340529095639126574081,389934.574531168431329751153270687155,229182.460253890873103630672466642315,8443.256362057243706461470674885304
47,520,34,10,0,0,16,,,18312.23576973459,3,3,3,3,3,18315.23576973459
47,520,34,10,40,0,12,,,13189.598556990960061520649563073192,1534.162073423103290995320749,5,5,11665.436483567856770525328814073192,5,5
47,520,34,10,0,0,13,,,38469.520374957009265721767135546272,38479.520374957009265721767135546272,10,10,10,10,10
47,520,34,10,0,0,12,,,237774.5913747259914973631602846211716,40,52734.8934240722950645376784508,61238.4287368590791245330533394211716,123921.2692137946173082924284944,40,40
47,520,35,40,0,0,,,,1415.9754960230248262211198006,1418.9754960230248262211198006,3,3,3,3,3
47,520,35,10,0,0,11,,,51848.6514242940356294911039881030072,51858.6514242940356294911039881030072,10,10,10,10,10
47,520,35,10,0,0,12,,,39080.8557413443978240418777324460504,7,7,18204.2417220031332834760246375718104,20890.61401934126454056585309487424,7,7
47,520,35,10,40,0,11,,,3022.3290302213890246560534912,3024.3290302213890246560534912,2,2,2,2,2
47,520,35,10,40,0,13,,,471.9918320076749420737066002,472.9918320076749420737066002,1,1,1,1,1
47,520,35,10,0,0,16,,,30520.39294955765,5,5,5,5,5,30525.39294955765
47,520,35,0,0,0,,,,843695.4988430365600138208718321751208,92578.3266472925132126206285919902936,30056.4671992272088578761920847,92390.1756772431433055045568629061048,477908.4599814227239089268204699977544,121606.788802387445367662962896980968,30523.2805354635253612297109256
47,520,35,10,40,0,12,,,3058.324146846206581990641498,3060.324146846206581990641498,2,2,2,2,2
47,520,36,0,0,0,,,,482233.4663227775081184755840180102332,51949.924104496186788595653734576052,37785.4432424689512430366448136,159762.7216949928323436693157099371213,122102.7713566557048782612999584596319,53886.268548012727506855118299994776,57466.337376151105358057551501442652
47,520,36,10,40,0,12,,,8745.327362675892577893996610554894,3,3,3,8748.327362675892577893996610554894,3,3
47,520,36,10,0,0,12,,,59048.7758312806143104724996708,10,10,29641.293826135606634971385848,29427.4820051450076755011138228,10,10
47,520,36,10,0,0,11,,,15244.0010435338741551699403307010024,15247.0010435338741551699403307010024,3,3,3,3,3
47,520,38,0,0,0,,,,43747.76205244020506928466437,8,5934.2587652271213269942771696,8,31712.8549935206705783091042044,8,6124.648293692413163981282996
47,520,39,40,0,0,,,,3775.9346560613995365896528016,3783.9346560613995365896528016,8,8,8,8,8
47,520,39,10,0,0,11,,,62584.6937456463145009912754641592904,62595.6937456463145009912754641592904,11,11,11,11,11
47,520,39,10,40,0,13,,,943.9836640153498841474132004,945.9836640153498841474132004,2,2,2,2,2
47,520,39,10,40,0,11,,,1511.1645151106945123280267456,1512.1645151106945123280267456,1,1,1,1,1
47,520,39,10,0,0,12,,,146378.5689085633015629191947902722784,28,28,47455.8908641870417643679895357141984,93052.41927914913847155692808495808,5954.2587652271213269942771696,28
47,520,39,10,40,0,12,,,4587.486220269309872985962247,4590.486220269309872985962247,3,3,3,3,3
47,520,39,0,0,0,,,,1305002.1923129593447848969687477536057,92980.4246497264841368735380836276832,169725.905137184100848194048864616034,323156.227102820515403922597380035533,601016.201009996268885045776481056272,107704.1305007843755189003239566180835,12531.3039124475999919606839818
47,520,40,10,0,0,13,,,15387.8081499828037062887068542185088,15391.8081499828037062887068542185088,4,4,4,4,4
47,520,40,10,0,0,11,,,6116.648293692413163981282996,6117.648293692413163981282996,1,1,1,1,1
47,520,40,10,0,0,12,,,53178.7171970103867337671000627577072,9,11718.9763164605100143417063224,17772.7058196413914114482850619577072,23714.0350609084853079771086784,9,9
47,520,40,10,40,0,12,,,2915.109120891964192631332203518298,1,1,1,2916.109120891964192631332203518298,1,1
47,520,40,0,0,0,,,,460083.8664887886652013499963637513134,45982.165091892960056623729752557032,105205.5763787841179059502781482090236,191440.244742038211920068616554884785,84293.4408000376902688786844800871928,6260.50750429427848391667796641328,27519.9319717414065659120094616
47,520,41,10,0,0,12,,,239464.9947834821107953792781968292144,42,11751.9763164605100143417063224,166725.5869336498327295383521466711344,58150.30215075820738800208114295808,3005.1293826135606634971385848,42
47,520,41,10,40,0,11,,,1511.1645151106945123280267456,1512.1645151106945123280267456,1,1,1,1,1
