STATENM,STATECD,COUNTYNM,COUNTYCD,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0003 5.0-6.9','`0004 7.0-8.9','`0005 9.0-10.9','`0006 11.0-12.9','`0007 13.0-14.9','`0008 15.0-16.9','`0009 17.0-18.9','`0010 19.0-20.9','`0011 21.0-22.9','`0012 23.0-24.9','`0013 25.0-26.9','`0014 27.0-28.9','`0015 29.0-30.9','`0016 31.0-32.9','`0017 33.0-34.9','`0018 35.0-36.9','`0019 37.0-38.9','`0020 39.0-40.9','`0021 41.0+'
Georgia,13,Rockdale,247,41,Other eastern soft hardwoods,Hardwood,4,0,132101,2510304.328,2850325.74,,,24163590.72,,,,,,,,,,,,,,
Georgia,13,Rockdale,247,42,Other eastern hard hardwoods,Hardwood,4,0,132101,1207389.485,4913707.329,,,,,,,,,,,,,,,,,
Georgia,13,Schley,249,1,Longleaf and slash pines,Softwood,3,0,132101,9806231.755,38201840.58,51662438.13,,,33974622.51,,,,,,,,,,,,,
Georgia,13,Schley,249,2,Loblolly and shortleaf pines,Softwood,3,0,132101,253974269,531405052.6,689778645.3,672966718.4,124279154.7,81725323.98,65527371.33,,,,,,,,,,,,
Georgia,13,Schley,249,9,Other eastern softwoods,Softwood,3,0,132101,1617496.442,10330946.58,12087471.17,,11362105.29,15110397.51,,,,,,,,,,,,,
Georgia,13,Schley,249,25,Select white oaks,Hardwood,3,0,132101,6203303.205,5529240.525,8010330.518,,,,,,,,,,,,,,,,
Georgia,13,Schley,249,27,Other white oaks,Hardwood,3,0,132101,13309802.52,,11392495.67,,,,,,,,,,,,,,,,
Georgia,13,Schley,249,28,Other red oaks,Hardwood,3,0,132101,99137482,67394945.16,79692961.48,100879929.3,193416456.4,35082766.32,,72051464.23,46071192.17,,,,,,,,,,
Georgia,13,Schley,249,29,Hickory,Hardwood,3,0,132101,1973636.08,10433624.77,32858871.58,,39212121.2,,,,,,,,,,,,,,
Georgia,13,Schley,249,32,Soft maple,Hardwood,3,0,132101,8041640.268,,8377790.834,,,,,,,,,,,,,,,,
Georgia,13,Schley,249,34,Sweetgum,Hardwood,3,0,132101,42599661.12,12018554.44,56174615.65,15486296.93,,,,67381002.26,,,,,,,,,,,
Georgia,13,Schley,249,35,Tupelo and blackgum,Hardwood,3,0,132101,12383927.71,9691424.793,28716417.93,25563146.75,20001848.2,28052198.48,,,,,,,,,,,,,
Georgia,13,Schley,249,39,Yellow-poplar,Hardwood,3,0,132101,,8357159.986,11997936.1,,,,,,,,,,,,,,,,
Georgia,13,Schley,249,41,Other eastern soft hardwoods,Hardwood,3,0,132101,6904073.127,,,,,,,,,,,,,,,,,,
Georgia,13,Schley,249,42,Other eastern hard hardwoods,Hardwood,3,0,132101,30623534.02,7494972.542,10068472.68,,,,,,,,,,,,,,,,
Georgia,13,Schley,249,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,9817699.616,27922760.99,7367229.129,20557785.39,17780308.62,47788323.62,,,,,,,,,,,,,
Georgia,13,Screven,251,1,Longleaf and slash pines,Softwood,1,0,132101,214654921.3,493730176.1,358413608.9,98251125.39,122580114.1,37346491.02,86905613.76,68118111.98,,,,,,,,,,,
Georgia,13,Screven,251,2,Loblolly and shortleaf pines,Softwood,1,0,132101,123618342.4,183958741.1,800002111.1,1397637660,1282078840,814633481.2,193019926.6,,115813403.1,,,,,,,,,,
Georgia,13,Screven,251,8,Cypress,Softwood,1,0,132101,61038399.7,119855573,129163877.4,69339170.39,60033257.94,44482138.51,32182574.19,,43029406.7,,,,,,,,,,
Georgia,13,Screven,251,27,Other white oaks,Hardwood,1,0,132101,4345851.024,18825191.76,9586605.684,54095481.17,97151083.04,56705608.78,61990874.8,71083909.45,84855636.1,,,,,,,,,,
Georgia,13,Screven,251,28,Other red oaks,Hardwood,1,0,132101,232535532,242804934.6,166143670.1,215287063.4,202840218.5,82392376.31,41883897.47,68846060.18,82721880.95,131486489.8,277948652.8,,156480268.6,,,,305440553,,
Georgia,13,Screven,251,29,Hickory,Hardwood,1,0,132101,12562252.51,18444585.07,13354624.15,19373275.22,,96907066.02,267872979,89407158.48,,,,,,,,,,,
Georgia,13,Screven,251,32,Soft maple,Hardwood,1,0,132101,80153915.62,77710068.34,103065141.1,163799053.1,146160796.8,37233720.35,32755572.2,89953282.17,,79609527.15,,,,,,,,,
Georgia,13,Screven,251,34,Sweetgum,Hardwood,1,0,132101,178781262.5,217069372.3,276537640.8,122360939.3,127333190.6,34167717.87,81028467.12,,,,,,,,,,,,
Georgia,13,Screven,251,35,Tupelo and blackgum,Hardwood,1,0,132101,188083468,173472036.6,123906448.4,118365372.3,132479193.9,192445879.9,212088091,192909165.5,56685371.58,,,,,,,,,,
Georgia,13,Screven,251,36,Ash,Hardwood,1,0,132101,55010338.57,47412312.77,9419657.904,,11445460,52524379.51,,,,,,,,,,,,,
Georgia,13,Screven,251,37,Cottonwood and aspen,Hardwood,1,0,132101,,,,13896708.12,,,,,,,,,,,,,,,
Georgia,13,Screven,251,39,Yellow-poplar,Hardwood,1,0,132101,,13186337.61,,68369655.11,50873046.95,161297731.5,50391311.35,58394148.54,,193971004,,,,,,,,,
Georgia,13,Screven,251,41,Other eastern soft hardwoods,Hardwood,1,0,132101,79003641.71,43548608.82,60230314.93,110517981.3,128280212.9,45102257.9,91612750.21,103334759.5,,,95728388.74,,,,,,,,
Georgia,13,Screven,251,42,Other eastern hard hardwoods,Hardwood,1,0,132101,3392581.651,10570048.29,6877902.559,,23030150.63,,,,,,,,,,,,,,
Georgia,13,Screven,251,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,22535683.86,41155325.32,21254134.19,17072288.08,,,,,,,,,,,,,,,
Georgia,13,Seminole,253,1,Longleaf and slash pines,Softwood,2,0,132101,11279052.76,14725123.53,78679915.15,55043401.05,82586941.93,,,,,,88112961.82,,,,,,,,
Georgia,13,Seminole,253,2,Loblolly and shortleaf pines,Softwood,2,0,132101,2089383.729,,,,,,,,,,,,,,,,,,
Georgia,13,Seminole,253,27,Other white oaks,Hardwood,2,0,132101,4876151.37,,11735352.26,,,,,,,,,,,,,,246942531.9,,
Georgia,13,Seminole,253,28,Other red oaks,Hardwood,2,0,132101,3735706.398,4946764.067,,,,,,,,,,,,,,,,,
Georgia,13,Seminole,253,29,Hickory,Hardwood,2,0,132101,,3904183.65,9282930.199,,,,,,,,,,,,,,,,
Georgia,13,Seminole,253,41,Other eastern soft hardwoods,Hardwood,2,0,132101,3283834.315,9805258.346,,10622883.17,,,,,,,,,,,,,,,
Georgia,13,Spalding,255,2,Loblolly and shortleaf pines,Softwood,4,0,132101,34166404.77,32826652.18,66440725.85,245434657.3,191299016.7,33458932.01,128237640.6,50490773.49,,69072158.69,93913568.3,,,,,,,,
Georgia,13,Spalding,255,9,Other eastern softwoods,Softwood,4,0,132101,,,8690314.349,,,,,,,,,,,,,,,,
Georgia,13,Spalding,255,25,Select white oaks,Hardwood,4,0,132101,11946888.17,25031770.04,37195597.55,,,56687559.5,50042642.94,,,,,,,,,,,,
Georgia,13,Spalding,255,26,Select red oaks,Hardwood,4,0,132101,,,,,25942686.74,,,,,,,,,152865016.6,,,,,
Georgia,13,Spalding,255,27,Other white oaks,Hardwood,4,0,132101,3268419.062,,,14399306.17,21522132.24,44826618.11,,,,,,,,,,,,,
Georgia,13,Spalding,255,28,Other red oaks,Hardwood,4,0,132101,44349242.76,37944614.1,38918400.39,81485335.61,85696669.41,170788582.6,164909462.2,,74660440.25,192876370.2,107829038.5,,,,,,,,
Georgia,13,Spalding,255,29,Hickory,Hardwood,4,0,132101,5654288.435,23751013.61,22778276.31,38158682.52,,38995012.33,,,,,,,,,,,,,
Georgia,13,Spalding,255,31,Hard maple,Hardwood,4,0,132101,,5043720.178,7522138.83,,16856886.46,,,,,,,,,,,,,,
Georgia,13,Spalding,255,32,Soft maple,Hardwood,4,0,132101,,8486238.167,14310955.21,26541282.71,,16711995.22,,,,,88150854.24,,,,,,,,
Georgia,13,Spalding,255,34,Sweetgum,Hardwood,4,0,132101,34572479.99,60249463.13,65679480.22,127167269.7,134174306.2,110497599.2,41265814,,83085928.53,,,,,,,,,,
Georgia,13,Spalding,255,35,Tupelo and blackgum,Hardwood,4,0,132101,6354473.277,12885026.4,16829008.48,16840223.02,40211027.23,100727695.2,80713424.11,55489932.18,80978746,,,,,,,,,,
Georgia,13,Spalding,255,36,Ash,Hardwood,4,0,132101,1963188.738,,,,19989576.14,30784512.92,,,,,,,,,,,,,
Georgia,13,Spalding,255,39,Yellow-poplar,Hardwood,4,0,132101,10231905.27,23594995.12,59169958.34,19096178.59,,,,109188850.2,,,,,,,,,,,
Georgia,13,Spalding,255,40,Black walnut,Hardwood,4,0,132101,2307687.001,,,,,,,,,,,,,,,,,,
Georgia,13,Spalding,255,41,Other eastern soft hardwoods,Hardwood,4,0,132101,23261855.36,5909529.239,23668215.43,24654662.08,17894594.86,,,,,,,,,,,,,,
Georgia,13,Spalding,255,42,Other eastern hard hardwoods,Hardwood,4,0,132101,,3368222.105,12528614.85,,,,,,,,,,,,,,,,
Georgia,13,Spalding,255,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,2508384.735,3164000.744,,,,,,,,,,,,,,,,,
Georgia,13,Stephens,257,2,Loblolly and shortleaf pines,Softwood,5,0,132101,42184695.63,130206809.4,141309735.7,84114621.75,105742277.6,84076968.5,36684793.69,77333109.06,,,,,,,,,,,
Georgia,13,Stephens,257,3,Other yellow pines,Softwood,5,0,132101,12107822.56,16807432.78,9304805.192,31870979.75,,9519938.701,,,,,,,,,,,,,
Georgia,13,Stephens,257,9,Other eastern softwoods,Softwood,5,0,132101,4030648.841,2082285.671,,,,,,,,,,,,,,,,,
Georgia,13,Stephens,257,25,Select white oaks,Hardwood,5,0,132101,49047495.74,24788556.37,65596451.82,46187873.81,29791309.37,76616339.59,18829862.94,102894747.6,68884572.99,140431045.2,,,,,,,,,
Georgia,13,Stephens,257,26,Select red oaks,Hardwood,5,0,132101,1506157.764,8583594.685,,,,,,,,,,,,,,,,,
Georgia,13,Stephens,257,27,Other white oaks,Hardwood,5,0,132101,13600854.16,18354261.37,49824883.9,51174226.38,,74930710.78,15831780.36,,,,50769826.83,,,,,,,,
Georgia,13,Stephens,257,28,Other red oaks,Hardwood,5,0,132101,34201562.25,37355522.97,55124170.23,91853072.94,17024971.53,54864963.99,60620932.3,70893734.62,228296709.7,,,,,,,,,,
Georgia,13,Stephens,257,29,Hickory,Hardwood,5,0,132101,8860412.713,27936369.43,49989461.97,40223001.84,10290981.78,38277291.88,19835808.78,28998173.51,,,,,,,,,,,
Georgia,13,Stephens,257,32,Soft maple,Hardwood,5,0,132101,39977901.73,23547166.96,15230737.97,15008646.86,19539295,,,,,,,,,,,,,,
Georgia,13,Stephens,257,33,Beech,Hardwood,5,0,132101,8998025.992,6684145.422,,,,,,,,,,,,,,,,,
Georgia,13,Stephens,257,34,Sweetgum,Hardwood,5,0,132101,39498437.02,8172291.486,29568689.01,5542429.093,,,,,,,,,,,,,,,
Georgia,13,Stephens,257,35,Tupelo and blackgum,Hardwood,5,0,132101,2146176.12,13730972.8,8788174.064,5455553.23,5946838.647,,,,,,,,,,,,,,
Georgia,13,Stephens,257,36,Ash,Hardwood,5,0,132101,649600.954,,,,,,,9251722.345,,,,,,,,,,,
Georgia,13,Stephens,257,39,Yellow-poplar,Hardwood,5,0,132101,72583611.95,153779155,97711606.99,225073283.4,96248690.32,22357028.5,34968094.95,,241593249.7,,,,54029539.56,,,,,,
Georgia,13,Stephens,257,41,Other eastern soft hardwoods,Hardwood,5,0,132101,18978442.48,28361693.64,14782119.08,,8090859.496,,,,,,,,,,,,,,
Georgia,13,Stephens,257,42,Other eastern hard hardwoods,Hardwood,5,0,132101,10717710.56,,,,,,,,,,,,,,,,,,
Georgia,13,Stephens,257,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,42054759.99,28440288.63,18529361.94,37436824.78,,15374819.8,,,,,,,,,,,,,
Georgia,13,Stewart,259,1,Longleaf and slash pines,Softwood,3,0,132101,3259907.239,,,,38866376.38,,,,,,,,,,,,,,
Georgia,13,Stewart,259,2,Loblolly and shortleaf pines,Softwood,3,0,132101,394798757.8,976920744.6,940530939.9,679698320.3,280752563.6,212922832.7,103052829.3,26367829.09,,,,,,,,,,,
Georgia,13,Stewart,259,9,Other eastern softwoods,Softwood,3,0,132101,3467217.544,2618743.399,,,,,,,,,,,,,,,,,
Georgia,13,Stewart,259,25,Select white oaks,Hardwood,3,0,132101,23431755.5,41378631.6,95065467.01,30715541.59,197022431.5,84516115.29,,,,,,,,,,,,,
Georgia,13,Stewart,259,26,Select red oaks,Hardwood,3,0,132101,1965034.366,,8846990.686,,,,,,,,,,,,,,,,
Georgia,13,Stewart,259,27,Other white oaks,Hardwood,3,0,132101,17131800.04,,42698166.27,,16860953.29,,,,,,,,,,,,,,
Georgia,13,Stewart,259,28,Other red oaks,Hardwood,3,0,132101,80410146.19,101507619.7,116918372.8,156808251.2,99990925.48,64441098.31,308794787.8,105839994.3,193007675.9,69379914.3,,,,,,,,,
Georgia,13,Stewart,259,29,Hickory,Hardwood,3,0,132101,23185195.72,27587798.53,28029988.25,14406972.31,25466573.91,57998863.05,,,,,,,,,,,,,
Georgia,13,Stewart,259,31,Hard maple,Hardwood,3,0,132101,4299482.318,3644551.106,,,,,,,,,,,,,,,,,
Georgia,13,Stewart,259,32,Soft maple,Hardwood,3,0,132101,10698278.03,,,12952598.64,15928155.9,,,,,,,,,,,,,,
Georgia,13,Stewart,259,33,Beech,Hardwood,3,0,132101,,2827301.265,,,,,,,,,,,,,,,,,
Georgia,13,Stewart,259,34,Sweetgum,Hardwood,3,0,132101,116052481.9,101601709.2,62834140.89,78251282.27,82134796.65,30301508.07,,59933292.38,79265711.21,70933605.37,,,,,,,,,
Georgia,13,Stewart,259,35,Tupelo and blackgum,Hardwood,3,0,132101,4508240.629,11400616.01,8888936.764,33376737.33,,,,,,,,,,,,,,,
Georgia,13,Stewart,259,36,Ash,Hardwood,3,0,132101,1834490.562,8173133.079,8135969.484,,,,,,,,,,,,,,,,
Georgia,13,Stewart,259,39,Yellow-poplar,Hardwood,3,0,132101,43998294.79,29212283.05,61685489.74,70853808,49555707.92,,95218087.29,,,,,,,,,,,,
Georgia,13,Stewart,259,41,Other eastern soft hardwoods,Hardwood,3,0,132101,20522426.32,22895270.99,50161759.98,11329879.39,,25410075.42,,,52024491.84,,,,,,,,,,
Georgia,13,Stewart,259,42,Other eastern hard hardwoods,Hardwood,3,0,132101,4195800.999,18551868.66,5911338.611,,,,,,,,,,,,,,,,
Georgia,13,Stewart,259,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,44123069.66,21448691.27,40020661.41,36530282.2,,,,,,,,,,,,,,,
Georgia,13,Sumter,261,1,Longleaf and slash pines,Softwood,3,0,132101,110150600,140264152.6,144623931.1,21242248.4,72195857.94,58838665.8,62352162.12,75456729.09,92390624.2,,,,,,,,,,
Georgia,13,Sumter,261,2,Loblolly and shortleaf pines,Softwood,3,0,132101,65039698.04,187999061.3,485482268.6,802481291.2,478847560.8,203670856.8,122261373.6,98331105.11,,82401058,128976803.7,,,,,,,,
Georgia,13,Sumter,261,3,Other yellow pines,Softwood,3,0,132101,,,,,,,,,,,,230607346.1,,,,,,,
Georgia,13,Sumter,261,8,Cypress,Softwood,3,0,132101,5226217.607,18602609.98,22507944.93,11599905.39,,,28121369.83,,43420314.73,,,,,,,,,,284506427.9
Georgia,13,Sumter,261,9,Other eastern softwoods,Softwood,3,0,132101,2106173.873,,,,,,,,,,,,,,,,,,
Georgia,13,Sumter,261,25,Select white oaks,Hardwood,3,0,132101,14112621.93,27051275.97,,,24623507.26,41330707.75,,,,,,,,,,,,,
Georgia,13,Sumter,261,27,Other white oaks,Hardwood,3,0,132101,4788275.421,,,,,,,,,,,,,,,,,,
Georgia,13,Sumter,261,28,Other red oaks,Hardwood,3,0,132101,51109536.21,62020682.54,64763910.35,35370860.39,84160923.05,82203575.84,146805458.5,80244382.46,110502068.5,,189725033.4,112119714.4,,,,281099770,,,
Georgia,13,Sumter,261,29,Hickory,Hardwood,3,0,132101,7345141.174,10161144.96,,,,,,,,,,,,,,,,,
Georgia,13,Sumter,261,32,Soft maple,Hardwood,3,0,132101,13808231.53,16937136,5774543.786,20067971.4,,,,,,,,,,,,,,,
Georgia,13,Sumter,261,33,Beech,Hardwood,3,0,132101,,,,,,,49367111.04,,,,,,,,,,,,
Georgia,13,Sumter,261,34,Sweetgum,Hardwood,3,0,132101,41636486.15,62750922.9,,,24528847.11,,36957420.42,,,,,,,,,,,,
Georgia,13,Sumter,261,35,Tupelo and blackgum,Hardwood,3,0,132101,34502764.15,94312739.13,116150331.7,46637398.69,121601715.7,92626238.92,111961745.5,,,,,58505203.05,,,,,,,
Georgia,13,Sumter,261,36,Ash,Hardwood,3,0,132101,,,,,,,,38914443.38,,,,,,,,,,,
Georgia,13,Sumter,261,39,Yellow-poplar,Hardwood,3,0,132101,12867521.28,4946906.062,,,55787110.01,,,,,86074415.48,,,,,,,,,
Georgia,13,Sumter,261,41,Other eastern soft hardwoods,Hardwood,3,0,132101,34788566.37,50853887.78,28962281.11,13495281.27,,22855718.47,,,,86814367.45,,,,,,,,,
Georgia,13,Sumter,261,42,Other eastern hard hardwoods,Hardwood,3,0,132101,5671055.47,,,,11851496.71,,,,,,,,,,,,,,
Georgia,13,Sumter,261,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,9661405.933,9319928.274,7097919.745,,,,,,,,,,,,,,,,
Georgia,13,Sumter,261,55,Urban-specific hardwoods,Hardwood,3,0,132101,8658987.177,4567836.835,,,,,,,,,,,,,,,,,
Georgia,13,Talbot,263,2,Loblolly and shortleaf pines,Softwood,3,0,132101,372954732.8,614258438.2,991528889.6,569565053.2,383551804.8,379074730.8,170663543.4,219251665,,,,,,,,,,,
Georgia,13,Talbot,263,3,Other yellow pines,Softwood,3,0,132101,6938304.372,1521157.62,13510627.4,,,,,,,,,,,,,,,,
Georgia,13,Talbot,263,25,Select white oaks,Hardwood,3,0,132101,26603050.92,45910691.47,90091194.82,170137046.3,26142122.34,149821261.4,150959648.2,72404190.93,,,,,,,,,,,
Georgia,13,Talbot,263,26,Select red oaks,Hardwood,3,0,132101,,,,,29170055.21,,,,58324369.66,,,,,,,,,,
Georgia,13,Talbot,263,27,Other white oaks,Hardwood,3,0,132101,5081308.631,6984828.638,8726850.233,64729847.92,,,,,,,,,,,,,,,
Georgia,13,Talbot,263,28,Other red oaks,Hardwood,3,0,132101,102971189.8,99171866.44,25073180.25,90509510.82,85751580.64,78597005.71,51210478.94,180767033.2,99485688.9,,,,,,,,,,
Georgia,13,Talbot,263,29,Hickory,Hardwood,3,0,132101,28701949.77,20684465.86,80844899.26,47295923.09,28602550.11,40507543.84,64042073.03,,,,,,,,,,,,
Georgia,13,Talbot,263,31,Hard maple,Hardwood,3,0,132101,3234725.006,,20360170.77,14943661.84,,,,,,,,,,,,,,,
Georgia,13,Talbot,263,32,Soft maple,Hardwood,3,0,132101,12854418.76,9604483.032,16394238.39,,,,61141409.79,,,,,,,,,,,,
Georgia,13,Talbot,263,33,Beech,Hardwood,3,0,132101,,,,,,,42834636.1,,,,,,,,,,,,
Georgia,13,Talbot,263,34,Sweetgum,Hardwood,3,0,132101,64103702.69,108407417.1,63903832.69,119983647.9,38370832.11,137681302.1,,,,,,,,,,,,,
Georgia,13,Talbot,263,35,Tupelo and blackgum,Hardwood,3,0,132101,139476828.2,51058688.42,,,,27869049.3,,,,,,,,,,,,,
Georgia,13,Talbot,263,36,Ash,Hardwood,3,0,132101,1373641.446,,19601125.59,,,22369529.81,,,,,,,,,,,,,
Georgia,13,Talbot,263,38,Basswood,Hardwood,3,0,132101,,4757901.049,,10538979.81,,,,,,,,,,,,,,,
Georgia,13,Talbot,263,39,Yellow-poplar,Hardwood,3,0,132101,12585901.73,47970686.6,,84503418.05,165916904.7,107127008.1,,62916865.22,67417722.58,,,,,,,,,,
Georgia,13,Talbot,263,41,Other eastern soft hardwoods,Hardwood,3,0,132101,22995677.28,27170259.3,43068256.46,15600086.95,7490973.8,17515061.91,,,,,,28728928.61,,,,,,,
Georgia,13,Talbot,263,42,Other eastern hard hardwoods,Hardwood,3,0,132101,7478785.755,,,,,,,,,,,,,,,,,,
Georgia,13,Talbot,263,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,33352770.89,17222049.67,,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,2,Loblolly and shortleaf pines,Softwood,3,0,132101,345347886.4,643719091.6,530922858.8,432911839.9,338594029.6,396397094,360072228.9,142399676.4,,,111032672.2,,,,,,,,
Georgia,13,Taliaferro,265,9,Other eastern softwoods,Softwood,3,0,132101,7050736.917,3673354.612,6699351.492,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,25,Select white oaks,Hardwood,3,0,132101,34509737.03,32286011.07,13985488.9,38107869.34,53557710.79,142118374.1,97971201.78,,,,,,,,,,,,
Georgia,13,Taliaferro,265,26,Select red oaks,Hardwood,3,0,132101,4188759.5,11478198.95,,,,,51091955.5,58013910.73,,,,,,,,,,,
Georgia,13,Taliaferro,265,27,Other white oaks,Hardwood,3,0,132101,1899395.584,,15352929.79,,55486558.26,28135494.42,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,28,Other red oaks,Hardwood,3,0,132101,59020724.7,58796341.46,32521956.72,67548385.2,26497292.85,,177898130.8,,,,,,,,,,,,
Georgia,13,Taliaferro,265,29,Hickory,Hardwood,3,0,132101,6645142.554,14016201.69,,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,31,Hard maple,Hardwood,3,0,132101,6435505.84,,,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,32,Soft maple,Hardwood,3,0,132101,11676156.85,18146424.54,19998109.6,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,33,Beech,Hardwood,3,0,132101,,1959047.935,,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,34,Sweetgum,Hardwood,3,0,132101,62434959.32,80599240.6,7884713.286,62793901.23,49867397.37,,50109245.98,,,,,,,,,,,,
Georgia,13,Taliaferro,265,35,Tupelo and blackgum,Hardwood,3,0,132101,4968695.079,5532418.604,7650967.699,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,36,Ash,Hardwood,3,0,132101,2957909.271,,,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,39,Yellow-poplar,Hardwood,3,0,132101,8890474.846,29625554.27,,,,,,59132204.52,73969931.74,,,,,,,,,,
Georgia,13,Taliaferro,265,41,Other eastern soft hardwoods,Hardwood,3,0,132101,29568104.43,42736907.34,39934442.69,57617199.93,,36409661.19,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,42,Other eastern hard hardwoods,Hardwood,3,0,132101,8360445.123,8999457.317,,,,,,,,,,,,,,,,,
Georgia,13,Taliaferro,265,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,3000667.68,4262382.209,,,,,,,,,,,,,,,,,
Georgia,13,Tattnall,267,1,Longleaf and slash pines,Softwood,1,0,132101,171082466.3,398691727.5,423980927.9,476811742.6,240989137,359396287,155686917.3,,107252231.2,,,,,,,,,,
Georgia,13,Tattnall,267,2,Loblolly and shortleaf pines,Softwood,1,0,132101,133500647.6,267373570.9,491424089.3,224445490,275309490.7,297252830.8,314061436.7,326287787.1,157028857.6,,,,,,,,,,
Georgia,13,Tattnall,267,3,Other yellow pines,Softwood,1,0,132101,1240273.39,,,,17561465.98,,,,,,,,,,,,,,
Georgia,13,Tattnall,267,8,Cypress,Softwood,1,0,132101,1747398.774,24333637.85,18696610.22,11752526.64,,22167350.08,,,,,,,,,,,,,
Georgia,13,Tattnall,267,27,Other white oaks,Hardwood,1,0,132101,46436746.96,45811298.03,20673323.13,,17886405.15,23963657.53,,,,,,,,,,,,,
Georgia,13,Tattnall,267,28,Other red oaks,Hardwood,1,0,132101,85731264.55,81856497.71,88287224.09,112823078,79116917.86,105606686.6,36004607.92,,,,,,,,,,,,
Georgia,13,Tattnall,267,32,Soft maple,Hardwood,1,0,132101,40500169.85,32650703.82,15702724.31,28370724.19,12569408.64,25268695.44,,,,,,,,,,,,,
Georgia,13,Tattnall,267,34,Sweetgum,Hardwood,1,0,132101,25636452.94,12845229.39,10793472.23,11575916.78,20114993.84,,,,69961468.67,,,,,,,,,,
Georgia,13,Tattnall,267,35,Tupelo and blackgum,Hardwood,1,0,132101,42681179.43,52005199.05,75341295.58,95688267.84,87038800.79,95421986.85,44886504.75,,55844233.63,,,,,,,,,,
Georgia,13,Tattnall,267,39,Yellow-poplar,Hardwood,1,0,132101,13037835.35,10278546.27,,45811856.03,,64635604.27,100581615,66475155.56,72584871.01,,,,,153336024,,,,,
Georgia,13,Tattnall,267,41,Other eastern soft hardwoods,Hardwood,1,0,132101,27979844.23,22746056.91,15256101.18,34407270.4,45195198.84,,,,,,,,,,,,,,
Georgia,13,Tattnall,267,42,Other eastern hard hardwoods,Hardwood,1,0,132101,5966712.261,,,,,,,,,,,,,,,,,,
Georgia,13,Tattnall,267,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,17840772.65,21947624.57,15990111.55,,14120302.8,26212610.88,,,48158245.79,,,,,,,,,,
Georgia,13,Taylor,269,1,Longleaf and slash pines,Softwood,3,0,132101,191732276.8,222679933.8,122378662.9,204774641,89491540.06,53088570.63,,,,,,,,,,,,,
Georgia,13,Taylor,269,2,Loblolly and shortleaf pines,Softwood,3,0,132101,193917771.2,335682005.8,402894796,388789715.9,299207280.1,141217638.6,101198302.3,,,,,,,,,,,,
Georgia,13,Taylor,269,3,Other yellow pines,Softwood,3,0,132101,5880094.781,10352445.3,6483379.051,,,,,,,,,,,,,,,,
Georgia,13,Taylor,269,9,Other eastern softwoods,Softwood,3,0,132101,5665394.455,2707330.142,,,,33726411.9,,,,,,,,,,,,,
Georgia,13,Taylor,269,25,Select white oaks,Hardwood,3,0,132101,17351348.69,13305667.34,,,24239808.13,,,,,,,,,,,,,,
Georgia,13,Taylor,269,26,Select red oaks,Hardwood,3,0,132101,5041577.583,,12032754.43,,,,,,87088207.77,,,,,,,,,,
Georgia,13,Taylor,269,27,Other white oaks,Hardwood,3,0,132101,31222977.26,15877742.65,,,,,,,,,,,,,,,,,
Georgia,13,Taylor,269,28,Other red oaks,Hardwood,3,0,132101,74536344.91,74964431.3,43383172.97,68727576.35,161000106.3,22906180.83,94593644.18,,,168117181.7,81996930.83,,,,,,,,
Georgia,13,Taylor,269,29,Hickory,Hardwood,3,0,132101,17754600.72,23377985.93,43659656.47,19924372.58,,40966987.93,,,,120559930.1,,,,,,,,,
Georgia,13,Taylor,269,31,Hard maple,Hardwood,3,0,132101,,5179947.532,,,,,,,,,,,,,,,,,
Georgia,13,Taylor,269,32,Soft maple,Hardwood,3,0,132101,15164300.04,6851549.535,8095347.939,,,,44528104.18,,,,,,,,,,,,
Georgia,13,Taylor,269,33,Beech,Hardwood,3,0,132101,3159947.051,3814629.305,,11536018.01,,,,,,,,,,,,,,,
Georgia,13,Taylor,269,34,Sweetgum,Hardwood,3,0,132101,62447671,61148304.94,84613763.25,77103438.63,19783194.36,,,50752871.51,,106986728.4,,,,,,,,,
Georgia,13,Taylor,269,35,Tupelo and blackgum,Hardwood,3,0,132101,40647912.36,8219177.014,67955761.98,59049957.79,90027519.19,130484278.1,68844154.11,,,72416310.62,,,,,,,,,
Georgia,13,Taylor,269,36,Ash,Hardwood,3,0,132101,2735764.629,,,,,,,,,,,,,,,,,,
