stateAbbr,statecd,unitcd,priceRegion,spcd,spname,spgrpcd,spclass,product,sizerange,volume,value
TN,47,02,02,832,chestnut oak,27,Non-coniferous,Sawtimber,23.0-24.9,37716143.7164124,343619645.51647466
TN,47,02,02,832,chestnut oak,27,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,02,02,832,chestnut oak,27,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,02,02,837,black oak,28,Non-coniferous,Pulpwood,05.0-06.9,34580751.54394511,15283071.20969512
TN,47,02,02,837,black oak,28,Non-coniferous,Pulpwood,07.0-08.9,56795149.49282457,25100793.803195987
TN,47,02,02,837,black oak,28,Non-coniferous,Pulpwood,09.0-10.9,170593521.43801716,75394339.90428619
TN,47,02,02,837,black oak,28,Non-coniferous,Pulpwood,11.0-12.9,272325334.1736471,120355032.45471264
TN,47,02,02,837,black oak,28,Non-coniferous,Sawtimber,13.0-14.9,217138769.9350104,1978281441.3363068
TN,47,02,02,837,black oak,28,Non-coniferous,Sawtimber,15.0-16.9,155446133.3579925,1416219686.800495
TN,47,02,02,837,black oak,28,Non-coniferous,Sawtimber,17.0-18.9,272907688.0534148,2486374103.69257
TN,47,02,02,837,black oak,28,Non-coniferous,Sawtimber,19.0-20.9,52380541.906397,477222257.3222569
TN,47,02,02,837,black oak,28,Non-coniferous,Sawtimber,21.0-22.9,319577091.1771965,2911564013.839215
TN,47,02,02,837,black oak,28,Non-coniferous,Sawtimber,23.0-24.9,158923010.7135796,1447896397.2673502
TN,47,02,02,837,black oak,28,Non-coniferous,Sawtimber,25.0-26.9,158894524.6671417,1447636870.067201
TN,47,02,02,837,black oak,28,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,68,eastern redcedar,9,Coniferous,Pulpwood,05.0-06.9,978136051.260472,427039885.79420614
TN,47,03,01,68,eastern redcedar,9,Coniferous,Pulpwood,07.0-08.9,1495869499.7945032,653074732.8371124
TN,47,03,01,68,eastern redcedar,9,Coniferous,Pulpwood,09.0-10.9,1489561894.3624067,650320924.6118801
TN,47,03,01,68,eastern redcedar,9,Coniferous,Pulpwood,11.0-12.9,914233729.3192652,399141067.1906061
TN,47,03,01,68,eastern redcedar,9,Coniferous,Sawtimber,13.0-14.9,612952059.0729269,2184576088.5861325
TN,47,03,01,68,eastern redcedar,9,Coniferous,Sawtimber,15.0-16.9,203425904.1220279,725014883.8983251
TN,47,03,01,68,eastern redcedar,9,Coniferous,Sawtimber,17.0-18.9,90509782.5130345,322579072.432126
TN,47,03,01,68,eastern redcedar,9,Coniferous,Sawtimber,19.0-20.9,53535952.3406245,190803439.89692083
TN,47,03,01,68,eastern redcedar,9,Coniferous,Sawtimber,21.0-22.9,47297872.0463467,168570769.5798149
TN,47,03,01,68,eastern redcedar,9,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,68,eastern redcedar,9,Coniferous,Sawtimber,25.0-26.9,35671744.3990244,127134967.08066927
TN,47,03,01,68,eastern redcedar,9,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,110,shortleaf pine,2,Coniferous,Pulpwood,05.0-06.9,12019166.2178713,5247392.080485276
TN,47,03,01,110,shortleaf pine,2,Coniferous,Pulpwood,07.0-08.9,23163088.774561,10112665.586942486
TN,47,03,01,110,shortleaf pine,2,Coniferous,Pulpwood,09.0-10.9,9280869.00750757,4051891.591082574
TN,47,03,01,110,shortleaf pine,2,Coniferous,Pulpwood,11.0-12.9,51319796.62039,22405472.18304832
TN,47,03,01,110,shortleaf pine,2,Coniferous,Sawtimber,13.0-14.9,74781015.9986356,266521364.94635677
TN,47,03,01,110,shortleaf pine,2,Coniferous,Sawtimber,15.0-16.9,25661161.9855148,91457007.19837439
TN,47,03,01,110,shortleaf pine,2,Coniferous,Sawtimber,17.0-18.9,0.0,0.0
TN,47,03,01,110,shortleaf pine,2,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
TN,47,03,01,110,shortleaf pine,2,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
TN,47,03,01,110,shortleaf pine,2,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,110,shortleaf pine,2,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,110,shortleaf pine,2,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Pulpwood,05.0-06.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Pulpwood,07.0-08.9,3734864.52103312,1630587.193329094
TN,47,03,01,129,eastern white pine,4,Coniferous,Pulpwood,09.0-10.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Pulpwood,11.0-12.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Sawtimber,13.0-14.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Sawtimber,15.0-16.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Sawtimber,17.0-18.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,129,eastern white pine,4,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,131,loblolly pine,2,Coniferous,Pulpwood,05.0-06.9,27250095.04260096,11896992.713720908
TN,47,03,01,131,loblolly pine,2,Coniferous,Pulpwood,07.0-08.9,52369762.3675614,22863871.862910956
TN,47,03,01,131,loblolly pine,2,Coniferous,Pulpwood,09.0-10.9,129303105.88976029,56451843.79089535
TN,47,03,01,131,loblolly pine,2,Coniferous,Pulpwood,11.0-12.9,222210933.4127142,97014041.6606728
TN,47,03,01,131,loblolly pine,2,Coniferous,Sawtimber,13.0-14.9,131559260.87931031,468880414.5363224
TN,47,03,01,131,loblolly pine,2,Coniferous,Sawtimber,15.0-16.9,134015012.81052491,477632774.3155598
TN,47,03,01,131,loblolly pine,2,Coniferous,Sawtimber,17.0-18.9,163084199.7113151,581236065.4345345
TN,47,03,01,131,loblolly pine,2,Coniferous,Sawtimber,19.0-20.9,108331259.4163804,386095250.7858192
TN,47,03,01,131,loblolly pine,2,Coniferous,Sawtimber,21.0-22.9,45540028.2608508,162305771.45406887
TN,47,03,01,131,loblolly pine,2,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,131,loblolly pine,2,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,131,loblolly pine,2,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,131,loblolly pine,2,Softwood,Pre-merchantable,01.0-01.9,0.0,0.0
TN,47,03,01,131,loblolly pine,2,Softwood,Pre-merchantable,02.0-02.9,0.0,0.0
TN,47,03,01,131,loblolly pine,2,Softwood,Pre-merchantable,03.0-03.9,0.0,0.0
TN,47,03,01,131,loblolly pine,2,Softwood,Pre-merchantable,04.0-04.9,11458603.8929024,4377508.1041096
TN,47,03,01,132,Virginia pine,3,Coniferous,Pulpwood,05.0-06.9,6981812.65589728,3048157.232696618
TN,47,03,01,132,Virginia pine,3,Coniferous,Pulpwood,07.0-08.9,14492443.01296036,6327188.534926597
TN,47,03,01,132,Virginia pine,3,Coniferous,Pulpwood,09.0-10.9,22213612.37329181,9698138.084924962
TN,47,03,01,132,Virginia pine,3,Coniferous,Pulpwood,11.0-12.9,10802625.3865303,4716268.156558352
TN,47,03,01,132,Virginia pine,3,Coniferous,Sawtimber,13.0-14.9,16802344.0921362,59883964.15764396
TN,47,03,01,132,Virginia pine,3,Coniferous,Sawtimber,15.0-16.9,0.0,0.0
TN,47,03,01,132,Virginia pine,3,Coniferous,Sawtimber,17.0-18.9,0.0,0.0
TN,47,03,01,132,Virginia pine,3,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
TN,47,03,01,132,Virginia pine,3,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
TN,47,03,01,132,Virginia pine,3,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,132,Virginia pine,3,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,132,Virginia pine,3,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,318,sugar maple,31,Non-coniferous,Pulpwood,05.0-06.9,667507595.5352327,289548107.25329554
TN,47,03,01,318,sugar maple,31,Non-coniferous,Pulpwood,07.0-08.9,1037637286.2791748,450101113.855749
TN,47,03,01,318,sugar maple,31,Non-coniferous,Pulpwood,09.0-10.9,1128685668.0025895,489595625.6378232
TN,47,03,01,318,sugar maple,31,Non-coniferous,Pulpwood,11.0-12.9,1342897709.0194268,582515453.7299018
TN,47,03,01,318,sugar maple,31,Non-coniferous,Sawtimber,13.0-14.9,1146174357.9336586,9013719313.097797
TN,47,03,01,318,sugar maple,31,Non-coniferous,Sawtimber,15.0-16.9,979706427.9945753,7704585859.956826
TN,47,03,01,318,sugar maple,31,Non-coniferous,Sawtimber,17.0-18.9,916882095.6887363,7210524120.119516
TN,47,03,01,318,sugar maple,31,Non-coniferous,Sawtimber,19.0-20.9,382891404.0627626,3011126204.0809135
TN,47,03,01,318,sugar maple,31,Non-coniferous,Sawtimber,21.0-22.9,391208119.4798405,3076530335.535748
TN,47,03,01,318,sugar maple,31,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,318,sugar maple,31,Non-coniferous,Sawtimber,25.0-26.9,77853473.9242664,612253586.5904737
TN,47,03,01,318,sugar maple,31,Non-coniferous,Sawtimber,27.0-28.9,212685749.76242638,1672598620.7808974
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,66022395.69411777,28638864.692215934
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,102419085.2582718,44426838.70790684
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,227892191.32612187,98853935.2924885
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,331512360.4560178,143801774.15680912
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,417790804.3964177,3285581304.7604613
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,226311102.9339655,1779750825.1379147
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,322808040.9381684,2538619934.1200485
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,165680794.1031154,1302943276.7183492
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,150762977.7765742,1185626911.8903959
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,201025594.36573118,87199877.19599503
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,411748672.538865,178606280.43054613
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,717538540.2767956,311250280.308567
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,716760081.8128442,310912604.4883664
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,1305622919.7364643,10267651204.890133
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,709517339.8286636,5579770743.188767
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,1002218921.3867528,7881628118.030796
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,258157513.83406958,2030196673.0982747
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,383774626.5242734,3018072022.8422356
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,101577393.231774,798822713.8478401
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,403,pignut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Pulpwood,05.0-06.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Pulpwood,07.0-08.9,4517882.44094444,1959744.455820674
TN,47,03,01,404,pecan,29,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Pulpwood,11.0-12.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Sawtimber,13.0-14.9,18949757.6181146,149024269.33442894
TN,47,03,01,404,pecan,29,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,404,pecan,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Pulpwood,05.0-06.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Pulpwood,07.0-08.9,3755508.95695087,1629045.8978013634
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Pulpwood,11.0-12.9,11751894.5985889,5097678.0795029
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,15.0-16.9,44299635.0649321,348380221.02312195
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,05.0-06.9,332313580.941316,144149323.57281935
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,07.0-08.9,678926424.057859,294501309.59569776
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,09.0-10.9,903962060.5020541,392116142.7942785
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,11.0-12.9,847143942.7018493,367469863.74549466
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,13.0-14.9,1045844753.4571818,8224709432.283987
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,15.0-16.9,646803416.4326617,5086577278.685003
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,17.0-18.9,402168302.4804789,3162723166.935365
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,19.0-20.9,376915150.7369484,2964127883.4065866
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,21.0-22.9,324984157.7219624,2555733304.1286063
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,23.0-24.9,75307041.7271429,592227990.2090594
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,25.0-26.9,202175765.707048,1589946234.078492
TN,47,03,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,27.0-28.9,139219124.483492,1094843993.3447297
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,70726845.335238,30679537.335292857
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,196365082.2680796,85178263.56083623
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,271529489.6799006,117782704.38589887
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,362956997.0355677,157441671.38910335
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,409587595.0765694,3221069805.4725146
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,191286557.2852163,1504311559.4089572
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,298962916.7074296,2351097629.756765
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,132742956.99779749,1043914258.6698946
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,210650337.095985,1656591773.014121
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,72233841.1646849,568059793.5720395
TN,47,03,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,541,white ash,36,Non-coniferous,Pulpwood,05.0-06.9,192091874.14034694,83324652.70522898
TN,47,03,01,541,white ash,36,Non-coniferous,Pulpwood,07.0-08.9,371861362.00638187,161304162.30431828
TN,47,03,01,541,white ash,36,Non-coniferous,Pulpwood,09.0-10.9,607656903.8982146,263586373.488448
TN,47,03,01,541,white ash,36,Non-coniferous,Pulpwood,11.0-12.9,494046012.15948033,214304808.92447856
TN,47,03,01,541,white ash,36,Non-coniferous,Sawtimber,13.0-14.9,700268463.9205248,5507035935.591143
TN,47,03,01,541,white ash,36,Non-coniferous,Sawtimber,15.0-16.9,418906494.3810519,3294355289.5319037
TN,47,03,01,541,white ash,36,Non-coniferous,Sawtimber,17.0-18.9,499934506.7497432,3931574011.9139953
TN,47,03,01,541,white ash,36,Non-coniferous,Sawtimber,19.0-20.9,153483690.8453886,1207023084.0905676
TN,47,03,01,541,white ash,36,Non-coniferous,Sawtimber,21.0-22.9,365553439.090327,2874777359.2126694
TN,47,03,01,541,white ash,36,Non-coniferous,Sawtimber,23.0-24.9,176665104.0205391,1389325846.4891732
TN,47,03,01,541,white ash,36,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,541,white ash,36,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,544,green ash,36,Non-coniferous,Pulpwood,05.0-06.9,93359921.14675058,40497199.79543173
TN,47,03,01,544,green ash,36,Non-coniferous,Pulpwood,07.0-08.9,105294965.8837881,45674323.826240174
TN,47,03,01,544,green ash,36,Non-coniferous,Pulpwood,09.0-10.9,211723536.73064286,91840377.1453346
TN,47,03,01,544,green ash,36,Non-coniferous,Pulpwood,11.0-12.9,238333309.27237096,103383031.2296227
TN,47,03,01,544,green ash,36,Non-coniferous,Sawtimber,13.0-14.9,144582739.44837642,1137024416.8224964
TN,47,03,01,544,green ash,36,Non-coniferous,Sawtimber,15.0-16.9,91162141.30493501,716915317.4784288
TN,47,03,01,544,green ash,36,Non-coniferous,Sawtimber,17.0-18.9,218928676.8083551,1721694111.091461
TN,47,03,01,544,green ash,36,Non-coniferous,Sawtimber,19.0-20.9,134477129.1009576,1057552096.9885516
TN,47,03,01,544,green ash,36,Non-coniferous,Sawtimber,21.0-22.9,76703137.96119821,603207139.6733121
TN,47,03,01,544,green ash,36,Non-coniferous,Sawtimber,23.0-24.9,80332500.2237564,631749090.9862226
TN,47,03,01,544,green ash,36,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,544,green ash,36,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,546,blue ash,36,Non-coniferous,Pulpwood,05.0-06.9,75910105.8885693,32927906.181814145
TN,47,03,01,546,blue ash,36,Non-coniferous,Pulpwood,07.0-08.9,152157550.11296746,66002141.30025245
TN,47,03,01,546,blue ash,36,Non-coniferous,Pulpwood,09.0-10.9,138394279.43761393,60031978.56305098
TN,47,03,01,546,blue ash,36,Non-coniferous,Pulpwood,11.0-12.9,83513442.1461411,36226043.36694235
TN,47,03,01,546,blue ash,36,Non-coniferous,Sawtimber,13.0-14.9,101085911.1972716,794957611.5832758
TN,47,03,01,546,blue ash,36,Non-coniferous,Sawtimber,15.0-16.9,57349521.6915898,451006853.9662135
TN,47,03,01,546,blue ash,36,Non-coniferous,Sawtimber,17.0-18.9,26712304.9038544,210070323.89322197
TN,47,03,01,546,blue ash,36,Non-coniferous,Sawtimber,19.0-20.9,19196191.0020306,150962265.36149088
TN,47,03,01,546,blue ash,36,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
TN,47,03,01,546,blue ash,36,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,546,blue ash,36,Non-coniferous,Sawtimber,25.0-26.9,28803292.9954591,226514226.70285514
TN,47,03,01,546,blue ash,36,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Pulpwood,05.0-06.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Pulpwood,07.0-08.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Pulpwood,11.0-12.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Sawtimber,13.0-14.9,12721953.566121,100047708.94195451
TN,47,03,01,601,butternut,41,Non-coniferous,Sawtimber,15.0-16.9,17340538.9269631,136369086.90513417
TN,47,03,01,601,butternut,41,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,601,butternut,41,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,602,black walnut,40,Non-coniferous,Pulpwood,05.0-06.9,103033451.97580086,44693335.63080301
TN,47,03,01,602,black walnut,40,Non-coniferous,Pulpwood,07.0-08.9,172906000.43394628,75002300.33823504
TN,47,03,01,602,black walnut,40,Non-coniferous,Pulpwood,09.0-10.9,376441475.3227821,163290900.9581398
TN,47,03,01,602,black walnut,40,Non-coniferous,Pulpwood,11.0-12.9,533124337.5966766,231256009.54099837
TN,47,03,01,602,black walnut,40,Non-coniferous,Sawtimber,13.0-14.9,723480314.9778619,5689578066.917011
TN,47,03,01,602,black walnut,40,Non-coniferous,Sawtimber,15.0-16.9,397342918.6932392,3124775489.311025
TN,47,03,01,602,black walnut,40,Non-coniferous,Sawtimber,17.0-18.9,392769753.3690689,3088811302.6066766
TN,47,03,01,602,black walnut,40,Non-coniferous,Sawtimber,19.0-20.9,273420945.672363,2150231019.87341
TN,47,03,01,602,black walnut,40,Non-coniferous,Sawtimber,21.0-22.9,165843768.4300721,1304224935.8553386
TN,47,03,01,602,black walnut,40,Non-coniferous,Sawtimber,23.0-24.9,75316575.6966019,592302967.0431232
TN,47,03,01,602,black walnut,40,Non-coniferous,Sawtimber,25.0-26.9,76765290.3715183,603695917.2989672
TN,47,03,01,602,black walnut,40,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,611,sweetgum,34,Non-coniferous,Pulpwood,05.0-06.9,201842363.68959492,87554171.30945404
TN,47,03,01,611,sweetgum,34,Non-coniferous,Pulpwood,07.0-08.9,233937725.77471367,101476336.99792641
TN,47,03,01,611,sweetgum,34,Non-coniferous,Pulpwood,09.0-10.9,372097614.7866689,161406642.8540873
TN,47,03,01,611,sweetgum,34,Non-coniferous,Pulpwood,11.0-12.9,430912174.0277709,186918928.2888963
TN,47,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,13.0-14.9,419842136.0537964,3301713342.3075395
TN,47,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,15.0-16.9,506702136.6886406,3984795859.237567
TN,47,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,17.0-18.9,290384206.3527806,2283633123.445023
TN,47,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,19.0-20.9,131845020.1376028,1036852723.2563205
TN,47,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,21.0-22.9,117054891.508427,920540517.2248198
TN,47,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,23.0-24.9,70237678.6138878,552361615.7061168
TN,47,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
TN,47,03,01,611,sweetgum,34,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,05.0-06.9,303948504.1885508,131845262.4043886
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,07.0-08.9,436211574.4427085,189217675.70388585
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,09.0-10.9,795265303.8328351,344966207.170088
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,11.0-12.9,913635676.2211531,396312315.4528307
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,13.0-14.9,960514514.3466083,7553657232.469595
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,15.0-16.9,1501319920.1291518,11806647274.506422
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,17.0-18.9,1914330782.513894,15054638263.859898
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,19.0-20.9,1545069333.2976966,12150700452.528078
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,21.0-22.9,1536066781.9490767,12079902785.143072
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,23.0-24.9,1110858869.9989214,8735992025.407736
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,25.0-26.9,817103405.2875426,6425846725.725302
TN,47,03,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,27.0-28.9,1106044274.222651,8698129186.623274
TN,47,03,01,651,cucumbertree,41,Non-coniferous,Pulpwood,05.0-06.9,1646162.22955187,714064.0211238624
TN,47,03,01,651,cucumbertree,41,Non-coniferous,Pulpwood,07.0-08.9,0.0,0.0
TN,47,03,01,651,cucumbertree,41,Non-coniferous,Pulpwood,09.0-10.9,7457499.56838688,3234876.8752770186
TN,47,03,01,651,cucumbertree,41,Non-coniferous,Pulpwood,11.0-12.9,0.0,0.0
TN,47,03,01,651,cucumbertree,41,Non-coniferous,Sawtimber,13.0-14.9,19490914.6281476,153280024.45492086
