stateAbbr,statecd,unitcd,priceRegion,spcd,spname,spgrpcd,spclass,Product,size_class_code,size_class_range,cuftPrice,value
VA,51,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0013,25.0-26.9,5.108231707317073,0.0
VA,51,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0014,27.0-28.9,5.108231707317073,0.0
VA,51,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0015,29.0-30.9,5.108231707317073,0.0
VA,51,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0016,31.0-32.9,5.108231707317073,0.0
VA,51,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0017,33.0-34.9,5.108231707317073,0.0
VA,51,03,02,110,shortleaf pine,2,Coniferous,Sawtimber,0018,35.0-36.9,5.108231707317073,0.0
VA,51,03,02,129,eastern white pine,4,Coniferous,Pulpwood,0003,5.0-6.9,0.661890243902439,22213096.35346608
VA,51,03,02,129,eastern white pine,4,Coniferous,Pulpwood,0004,7.0-8.9,0.661890243902439,75403014.67905845
VA,51,03,02,129,eastern white pine,4,Coniferous,Pulpwood,0005,9.0-10.9,0.661890243902439,93477567.18045373
VA,51,03,02,129,eastern white pine,4,Coniferous,Pulpwood,0006,11.0-12.9,0.661890243902439,121367576.00390984
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0007,13.0-14.9,5.108231707317073,620278192.6762855
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0008,15.0-16.9,5.108231707317073,1635741812.0029657
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0009,17.0-18.9,5.108231707317073,252043985.85650322
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0010,19.0-20.9,5.108231707317073,540802967.0025914
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0011,21.0-22.9,5.108231707317073,1594081827.563049
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0012,23.0-24.9,5.108231707317073,713856611.4680592
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0013,25.0-26.9,5.108231707317073,825109952.6558504
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0014,27.0-28.9,5.108231707317073,958253609.7943058
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0015,29.0-30.9,5.108231707317073,0.0
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0016,31.0-32.9,5.108231707317073,817185540.7323939
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0017,33.0-34.9,5.108231707317073,800669803.0010487
VA,51,03,02,129,eastern white pine,4,Coniferous,Sawtimber,0018,35.0-36.9,5.108231707317073,0.0
VA,51,03,02,131,loblolly pine,2,Coniferous,Pulpwood,0003,5.0-6.9,0.661890243902439,488509216.46917635
VA,51,03,02,131,loblolly pine,2,Coniferous,Pulpwood,0004,7.0-8.9,0.661890243902439,1662892719.2966788
VA,51,03,02,131,loblolly pine,2,Coniferous,Pulpwood,0005,9.0-10.9,0.661890243902439,2900539162.613923
VA,51,03,02,131,loblolly pine,2,Coniferous,Pulpwood,0006,11.0-12.9,0.661890243902439,2037185022.7056432
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0007,13.0-14.9,5.108231707317073,11577268468.655859
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0008,15.0-16.9,5.108231707317073,7863055797.4995775
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0009,17.0-18.9,5.108231707317073,2364749730.7778096
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0010,19.0-20.9,5.108231707317073,1092305689.1212502
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0011,21.0-22.9,5.108231707317073,0.0
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0012,23.0-24.9,5.108231707317073,0.0
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0013,25.0-26.9,5.108231707317073,0.0
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0014,27.0-28.9,5.108231707317073,0.0
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0015,29.0-30.9,5.108231707317073,0.0
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0016,31.0-32.9,5.108231707317073,0.0
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0017,33.0-34.9,5.108231707317073,0.0
VA,51,03,02,131,loblolly pine,2,Coniferous,Sawtimber,0018,35.0-36.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Pulpwood,0003,5.0-6.9,0.661890243902439,313268234.02823997
VA,51,03,02,132,Virginia pine,3,Coniferous,Pulpwood,0004,7.0-8.9,0.661890243902439,602303880.0434104
VA,51,03,02,132,Virginia pine,3,Coniferous,Pulpwood,0005,9.0-10.9,0.661890243902439,904214137.8448483
VA,51,03,02,132,Virginia pine,3,Coniferous,Pulpwood,0006,11.0-12.9,0.661890243902439,960602212.283056
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0007,13.0-14.9,5.108231707317073,3873706412.9549503
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0008,15.0-16.9,5.108231707317073,2869449676.788491
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0009,17.0-18.9,5.108231707317073,1042720946.5519824
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0010,19.0-20.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0011,21.0-22.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0012,23.0-24.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0013,25.0-26.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0014,27.0-28.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0015,29.0-30.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0016,31.0-32.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0017,33.0-34.9,5.108231707317073,0.0
VA,51,03,02,132,Virginia pine,3,Coniferous,Sawtimber,0018,35.0-36.9,5.108231707317073,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,3997029.6730317287
VA,51,03,02,318,sugar maple,31,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,6923004.148206206
VA,51,03,02,318,sugar maple,31,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,12346423.5206037
VA,51,03,02,318,sugar maple,31,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,248286238.23754364
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,549922128.9338183
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,318,sugar maple,31,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,7264879.314583993
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,28995608.330930226
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,37134342.53960735
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,26713720.89603204
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,853570785.3667929
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,1657111582.0182023
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,1566856750.014135
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,1677881748.3186579
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,850344326.3073195
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,0.0
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,0.0
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,2990505030.5297027
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,402,bitternut hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,128140241.17507482
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,186255585.5396203
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,227268423.45084268
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,305341928.17900074
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,7483699553.46018
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,9153712914.627195
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,4082096842.944343
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,5182089278.547786
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,1536888754.7514515
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,0.0
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,1160774001.8430166
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,0.0
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,403,pignut hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,4087856.1469590315
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,8077689.250817833
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,26859476.515354477
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,24569202.955083042
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,259703883.53818327
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,520441623.0675075
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,588646963.0847844
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,407,shagbark hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,81534128.91740005
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,181370437.55978093
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,248610444.44671133
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,260959693.45427
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,5224514972.473787
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,5558047656.368226
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,4267016837.2910266
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,1874559574.21068
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,1684826870.2640982
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,1643485985.309574
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,1858270108.9950469
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,409,mockernut hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,541,white ash,36,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,34222727.40090698
VA,51,03,02,541,white ash,36,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,44393640.40717603
VA,51,03,02,541,white ash,36,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,52460438.22006599
VA,51,03,02,541,white ash,36,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,107987353.93978111
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,1310695274.0956552
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,1434363153.335195
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,1110637642.1503448
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,759836572.4725249
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,0.0
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,383310532.33056396
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,622695896.6624279
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,541,white ash,36,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,7918470.430978462
VA,51,03,02,544,green ash,36,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,3123506.4025124963
VA,51,03,02,544,green ash,36,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,2805910.3999119145
VA,51,03,02,544,green ash,36,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,162185990.47400457
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,110971451.6389712
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,544,green ash,36,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,602,black walnut,40,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,15925458.53998665
VA,51,03,02,602,black walnut,40,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,30731731.9105692
VA,51,03,02,602,black walnut,40,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,65973567.13648289
VA,51,03,02,602,black walnut,40,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,33864988.49768174
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,669274590.1073421
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,482053031.22747445
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,2363313809.318538
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,1145097445.2816355
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,1798666873.4721057
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,1017509076.1675577
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,903366157.3541822
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,602,black walnut,40,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,611,sweetgum,34,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,56477011.81254518
VA,51,03,02,611,sweetgum,34,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,111501799.42866513
VA,51,03,02,611,sweetgum,34,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,153616203.8135514
VA,51,03,02,611,sweetgum,34,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,124549549.70505722
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,2836999252.460246
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,4490735585.932729
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,1937158482.2712102
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,844054000.5050589
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,1781554663.7979317
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,0.0
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,0.0
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,611,sweetgum,34,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,303404748.9998785
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,478722959.7122974
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,686160631.195397
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,962889802.5591062
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,22566803854.79863
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,32799468558.032867
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,39579290428.19054
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,38605125185.1727
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,37946943274.61818
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,18973880306.830772
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,18583826301.62954
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,20305891615.11539
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,6920256782.131388
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,3057024019.584742
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,5835537734.69117
VA,51,03,02,621,yellow-poplar,39,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,1433745751.8818145
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,2450132.8254930372
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,3211892.868828892
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,12938909.441700926
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,18251458.445054397
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,530190387.4412852
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,256747408.73165825
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,0.0
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,340679649.1894398
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,0.0
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,0.0
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0013,25.0-26.9,7.62000625,0.0
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0014,27.0-28.9,7.62000625,0.0
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0015,29.0-30.9,7.62000625,0.0
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0016,31.0-32.9,7.62000625,0.0
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0017,33.0-34.9,7.62000625,0.0
VA,51,03,02,651,cucumbertree,41,Non-coniferous,Sawtimber,0018,35.0-36.9,7.62000625,0.0
VA,51,03,02,762,black cherry,41,Non-coniferous,Pulpwood,0003,5.0-6.9,0.348584375,55455023.56264501
VA,51,03,02,762,black cherry,41,Non-coniferous,Pulpwood,0004,7.0-8.9,0.348584375,71705394.80939136
VA,51,03,02,762,black cherry,41,Non-coniferous,Pulpwood,0005,9.0-10.9,0.348584375,52017357.75814509
VA,51,03,02,762,black cherry,41,Non-coniferous,Pulpwood,0006,11.0-12.9,0.348584375,72146205.66163053
VA,51,03,02,762,black cherry,41,Non-coniferous,Sawtimber,0007,13.0-14.9,7.62000625,1692312545.9170125
VA,51,03,02,762,black cherry,41,Non-coniferous,Sawtimber,0008,15.0-16.9,7.62000625,1754828913.7705877
VA,51,03,02,762,black cherry,41,Non-coniferous,Sawtimber,0009,17.0-18.9,7.62000625,1096155457.2781076
VA,51,03,02,762,black cherry,41,Non-coniferous,Sawtimber,0010,19.0-20.9,7.62000625,324270754.06072223
VA,51,03,02,762,black cherry,41,Non-coniferous,Sawtimber,0011,21.0-22.9,7.62000625,0.0
VA,51,03,02,762,black cherry,41,Non-coniferous,Sawtimber,0012,23.0-24.9,7.62000625,0.0
