stateAbbr,statecd,unitcd,priceRegion,spcd,spgrpcd,priceSpecies,Product,size_class_code,size_class_range,cuftPrice,volume,value
VA,51,02,02,541,36,Oak,Pulpwood,0005,9.0-10.9,0.348584375,72888483.51630625,25407786.471229415
VA,51,02,02,541,36,Oak,Pulpwood,0006,11.0-12.9,0.348584375,113132401.0845847,39436187.32431928
VA,51,02,02,541,36,Oak,Sawtimber,0007,13.0-14.9,7.62000625,64769935.174498804,493547310.8417758
VA,51,02,02,541,36,Oak,Sawtimber,0008,15.0-16.9,7.62000625,66683544.41481839,508129025.2130688
VA,51,02,02,541,36,Oak,Sawtimber,0009,17.0-18.9,7.62000625,60368378.638437405,460007422.5272595
VA,51,02,02,541,36,Oak,Sawtimber,0010,19.0-20.9,7.62000625,0.0,0.0
VA,51,02,02,541,36,Oak,Sawtimber,0011,21.0-22.9,7.62000625,0.0,0.0
VA,51,02,02,541,36,Oak,Sawtimber,0012,23.0-24.9,7.62000625,0.0,0.0
VA,51,02,02,541,36,Oak,Sawtimber,0013,25.0-26.9,7.62000625,0.0,0.0
VA,51,02,02,541,36,Oak,Sawtimber,0014,27.0-28.9,7.62000625,0.0,0.0
VA,51,02,02,541,36,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,541,36,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,541,36,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,541,36,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Pulpwood,0003,5.0-6.9,0.348584375,32970394.95322724,11492964.518273871
VA,51,02,02,544,36,Oak,Pulpwood,0004,7.0-8.9,0.348584375,63430015.27548779,22110712.231046364
VA,51,02,02,544,36,Oak,Pulpwood,0005,9.0-10.9,0.348584375,103749043.56139824,36165295.50669778
VA,51,02,02,544,36,Oak,Pulpwood,0006,11.0-12.9,0.348584375,29169232.987310298,10167938.850110942
VA,51,02,02,544,36,Oak,Sawtimber,0007,13.0-14.9,7.62000625,65517369.513626695,499242765.17739487
VA,51,02,02,544,36,Oak,Sawtimber,0008,15.0-16.9,7.62000625,30140406.2087061,229670083.6878793
VA,51,02,02,544,36,Oak,Sawtimber,0009,17.0-18.9,7.62000625,35432227.4375678,269993794.5256881
VA,51,02,02,544,36,Oak,Sawtimber,0010,19.0-20.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Sawtimber,0011,21.0-22.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Sawtimber,0012,23.0-24.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Sawtimber,0013,25.0-26.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Sawtimber,0014,27.0-28.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,544,36,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Pulpwood,0003,5.0-6.9,0.348584375,53962398.50459398,18810448.95622483
VA,51,02,02,602,40,Oak,Pulpwood,0004,7.0-8.9,0.348584375,81370090.475964,28364342.13225736
VA,51,02,02,602,40,Oak,Pulpwood,0005,9.0-10.9,0.348584375,25369036.27215123,8843249.653280167
VA,51,02,02,602,40,Oak,Pulpwood,0006,11.0-12.9,0.348584375,103413839.7223416,36048448.68596262
VA,51,02,02,602,40,Oak,Sawtimber,0007,13.0-14.9,7.62000625,163741039.5287513,1247707744.5905821
VA,51,02,02,602,40,Oak,Sawtimber,0008,15.0-16.9,7.62000625,109428995.413852,833849628.9847736
VA,51,02,02,602,40,Oak,Sawtimber,0009,17.0-18.9,7.62000625,134196825.1586565,1022580646.4391198
VA,51,02,02,602,40,Oak,Sawtimber,0010,19.0-20.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Sawtimber,0011,21.0-22.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Sawtimber,0012,23.0-24.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Sawtimber,0013,25.0-26.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Sawtimber,0014,27.0-28.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,602,40,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,611,34,Oak,Pulpwood,0003,5.0-6.9,0.348584375,782889223.9437343,272902950.82266164
VA,51,02,02,611,34,Oak,Pulpwood,0004,7.0-8.9,0.348584375,960468266.3334115,334804230.3271658
VA,51,02,02,611,34,Oak,Pulpwood,0005,9.0-10.9,0.348584375,1065811722.902461,371525313.2956276
VA,51,02,02,611,34,Oak,Pulpwood,0006,11.0-12.9,0.348584375,1081640526.5355577,377042986.9170683
VA,51,02,02,611,34,Oak,Sawtimber,0007,13.0-14.9,7.62000625,938093812.5273353,7148280714.544623
VA,51,02,02,611,34,Oak,Sawtimber,0008,15.0-16.9,7.62000625,1036481432.3814847,7897994992.755866
VA,51,02,02,611,34,Oak,Sawtimber,0009,17.0-18.9,7.62000625,770328254.3886175,5869906112.992856
VA,51,02,02,611,34,Oak,Sawtimber,0010,19.0-20.9,7.62000625,862860457.7952784,6575002081.277884
VA,51,02,02,611,34,Oak,Sawtimber,0011,21.0-22.9,7.62000625,71895636.5569199,547845199.9114581
VA,51,02,02,611,34,Oak,Sawtimber,0012,23.0-24.9,7.62000625,188303424.597525,1434873272.3295443
VA,51,02,02,611,34,Oak,Sawtimber,0013,25.0-26.9,7.62000625,85429762.5619854,650975324.6583449
VA,51,02,02,611,34,Oak,Sawtimber,0014,27.0-28.9,7.62000625,121371400.662323,924850831.6181555
VA,51,02,02,611,34,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,611,34,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,611,34,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,611,34,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,621,39,Oak,Pulpwood,0003,5.0-6.9,0.348584375,1901043214.0799074,662673960.6280358
VA,51,02,02,621,39,Oak,Pulpwood,0004,7.0-8.9,0.348584375,3008019577.7838135,1048548624.5095345
VA,51,02,02,621,39,Oak,Pulpwood,0005,9.0-10.9,0.348584375,3822318396.54688,1332400469.3112962
VA,51,02,02,621,39,Oak,Pulpwood,0006,11.0-12.9,0.348584375,4818917149.254344,1679799222.6496072
VA,51,02,02,621,39,Oak,Sawtimber,0007,13.0-14.9,7.62000625,5748521454.196243,43803769409.23447
VA,51,02,02,621,39,Oak,Sawtimber,0008,15.0-16.9,7.62000625,5618262872.349626,42811198201.4471
VA,51,02,02,621,39,Oak,Sawtimber,0009,17.0-18.9,7.62000625,5286441954.56559,40282720734.05201
VA,51,02,02,621,39,Oak,Sawtimber,0010,19.0-20.9,7.62000625,4415121113.693494,33643250480.851383
VA,51,02,02,621,39,Oak,Sawtimber,0011,21.0-22.9,7.62000625,4036267337.859483,30756382341.160122
VA,51,02,02,621,39,Oak,Sawtimber,0012,23.0-24.9,7.62000625,2160423530.1142826,16462440802.117897
VA,51,02,02,621,39,Oak,Sawtimber,0013,25.0-26.9,7.62000625,1451273283.1744576,11058711488.247387
VA,51,02,02,621,39,Oak,Sawtimber,0014,27.0-28.9,7.62000625,923149614.004149,7034405828.396703
VA,51,02,02,621,39,Oak,Sawtimber,0015,29.0-30.9,7.62000625,1214132258.910583,9251695401.225262
VA,51,02,02,621,39,Oak,Sawtimber,0016,31.0-32.9,7.62000625,731302081.317074,5572526430.274112
VA,51,02,02,621,39,Oak,Sawtimber,0017,33.0-34.9,7.62000625,155000395.014731,1181103978.764719
VA,51,02,02,621,39,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,651,41,Oak,Pulpwood,0003,5.0-6.9,0.348584375,19688646.99762224,6863154.708261775
VA,51,02,02,651,41,Oak,Pulpwood,0004,7.0-8.9,0.348584375,19954038.82496615,6955666.15252656
VA,51,02,02,651,41,Oak,Pulpwood,0005,9.0-10.9,0.348584375,20738748.42512374,7229203.658053993
VA,51,02,02,651,41,Oak,Pulpwood,0006,11.0-12.9,0.348584375,10822598.5323555,3772588.7452770593
VA,51,02,02,651,41,Oak,Sawtimber,0007,13.0-14.9,7.62000625,46861932.376337,357088217.5947653
VA,51,02,02,651,41,Oak,Sawtimber,0008,15.0-16.9,7.62000625,78254420.53270039,596299173.5493053
VA,51,02,02,651,41,Oak,Sawtimber,0009,17.0-18.9,7.62000625,89795141.70120251,684239540.9827988
VA,51,02,02,651,41,Oak,Sawtimber,0010,19.0-20.9,7.62000625,107881892.139383,822060692.3639244
VA,51,02,02,651,41,Oak,Sawtimber,0011,21.0-22.9,7.62000625,70615046.2018901,538087093.4024413
VA,51,02,02,651,41,Oak,Sawtimber,0012,23.0-24.9,7.62000625,0.0,0.0
VA,51,02,02,651,41,Oak,Sawtimber,0013,25.0-26.9,7.62000625,0.0,0.0
VA,51,02,02,651,41,Oak,Sawtimber,0014,27.0-28.9,7.62000625,0.0,0.0
VA,51,02,02,651,41,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,651,41,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,651,41,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,651,41,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,762,41,Oak,Pulpwood,0003,5.0-6.9,0.348584375,257373299.78214878,89716310.84624797
VA,51,02,02,762,41,Oak,Pulpwood,0004,7.0-8.9,0.348584375,369286815.51637155,128727613.78251468
VA,51,02,02,762,41,Oak,Pulpwood,0005,9.0-10.9,0.348584375,240484960.94209266,83829299.80689879
VA,51,02,02,762,41,Oak,Pulpwood,0006,11.0-12.9,0.348584375,252195982.01465258,87911578.7680889
VA,51,02,02,762,41,Oak,Sawtimber,0007,13.0-14.9,7.62000625,150446857.22528592,1146405992.3495364
VA,51,02,02,762,41,Oak,Sawtimber,0008,15.0-16.9,7.62000625,93102044.6544388,709438162.1546028
VA,51,02,02,762,41,Oak,Sawtimber,0009,17.0-18.9,7.62000625,30294809.0325332,230846634.17045945
VA,51,02,02,762,41,Oak,Sawtimber,0010,19.0-20.9,7.62000625,29237332.1296084,222788653.56094182
VA,51,02,02,762,41,Oak,Sawtimber,0011,21.0-22.9,7.62000625,33167309.0044275,252735101.90941885
VA,51,02,02,762,41,Oak,Sawtimber,0012,23.0-24.9,7.62000625,0.0,0.0
VA,51,02,02,762,41,Oak,Sawtimber,0013,25.0-26.9,7.62000625,0.0,0.0
VA,51,02,02,762,41,Oak,Sawtimber,0014,27.0-28.9,7.62000625,0.0,0.0
VA,51,02,02,762,41,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,762,41,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,762,41,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,762,41,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,802,25,Oak,Pulpwood,0003,5.0-6.9,0.348584375,744708261.1785425,259593663.780259
VA,51,02,02,802,25,Oak,Pulpwood,0004,7.0-8.9,0.348584375,1259932395.9554057,439192746.78636765
VA,51,02,02,802,25,Oak,Pulpwood,0005,9.0-10.9,0.348584375,1782335329.809212,621294246.981963
VA,51,02,02,802,25,Oak,Pulpwood,0006,11.0-12.9,0.348584375,1927253124.0179803,671810325.7026051
VA,51,02,02,802,25,Oak,Sawtimber,0007,13.0-14.9,7.62000625,3026234827.6199884,23059928300.431984
VA,51,02,02,802,25,Oak,Sawtimber,0008,15.0-16.9,7.62000625,3041358898.739776,23175173816.890213
VA,51,02,02,802,25,Oak,Sawtimber,0009,17.0-18.9,7.62000625,3881485674.54805,29576945099.341606
VA,51,02,02,802,25,Oak,Sawtimber,0010,19.0-20.9,7.62000625,2426979683.159877,18493600354.30128
VA,51,02,02,802,25,Oak,Sawtimber,0011,21.0-22.9,7.62000625,1992458409.9476933,15182545536.666487
VA,51,02,02,802,25,Oak,Sawtimber,0012,23.0-24.9,7.62000625,1235834011.3220794,9417062890.236816
VA,51,02,02,802,25,Oak,Sawtimber,0013,25.0-26.9,7.62000625,671398626.025108,5116061726.552735
VA,51,02,02,802,25,Oak,Sawtimber,0014,27.0-28.9,7.62000625,562376586.909515,4285313107.1041727
VA,51,02,02,802,25,Oak,Sawtimber,0015,29.0-30.9,7.62000625,296654563.902995,2260509631.0318465
VA,51,02,02,802,25,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,802,25,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,802,25,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Pulpwood,0003,5.0-6.9,0.348584375,1783775.43566142,621796.2453803888
VA,51,02,02,804,25,Oak,Pulpwood,0004,7.0-8.9,0.348584375,8396932.99520761,2927039.6400513225
VA,51,02,02,804,25,Oak,Pulpwood,0005,9.0-10.9,0.348584375,0.0,0.0
VA,51,02,02,804,25,Oak,Pulpwood,0006,11.0-12.9,0.348584375,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0007,13.0-14.9,7.62000625,27666925.8192523,210822147.66098893
VA,51,02,02,804,25,Oak,Sawtimber,0008,15.0-16.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0009,17.0-18.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0010,19.0-20.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0011,21.0-22.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0012,23.0-24.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0013,25.0-26.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0014,27.0-28.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,804,25,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,812,28,Oak,Pulpwood,0003,5.0-6.9,0.348584375,213181624.54116133,74311783.35216539
VA,51,02,02,812,28,Oak,Pulpwood,0004,7.0-8.9,0.348584375,248101231.94240266,86484212.87337247
VA,51,02,02,812,28,Oak,Pulpwood,0005,9.0-10.9,0.348584375,418267891.5833277,145801651.57014206
VA,51,02,02,812,28,Oak,Pulpwood,0006,11.0-12.9,0.348584375,396698658.2286158,138282953.84196064
VA,51,02,02,812,28,Oak,Sawtimber,0007,13.0-14.9,7.62000625,460752757.2341323,3510938889.8288207
VA,51,02,02,812,28,Oak,Sawtimber,0008,15.0-16.9,7.62000625,608087235.3860598,4633628534.186996
VA,51,02,02,812,28,Oak,Sawtimber,0009,17.0-18.9,7.62000625,366591271.9356814,2793427783.345342
VA,51,02,02,812,28,Oak,Sawtimber,0010,19.0-20.9,7.62000625,385123314.6555099,2934642064.695702
VA,51,02,02,812,28,Oak,Sawtimber,0011,21.0-22.9,7.62000625,346580431.1457772,2640945051.458517
VA,51,02,02,812,28,Oak,Sawtimber,0012,23.0-24.9,7.62000625,413486020.2113625,3150766058.2982087
VA,51,02,02,812,28,Oak,Sawtimber,0013,25.0-26.9,7.62000625,0.0,0.0
VA,51,02,02,812,28,Oak,Sawtimber,0014,27.0-28.9,7.62000625,286911771.77839696,2186269494.1499586
VA,51,02,02,812,28,Oak,Sawtimber,0015,29.0-30.9,7.62000625,152208998.533007,1159833520.1277542
VA,51,02,02,812,28,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,812,28,Oak,Sawtimber,0017,33.0-34.9,7.62000625,256260147.179074,1952703923.1304638
VA,51,02,02,812,28,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Pulpwood,0003,5.0-6.9,0.348584375,0.0,0.0
VA,51,02,02,830,28,Oak,Pulpwood,0004,7.0-8.9,0.348584375,7415409.00881392,2584895.71470677
VA,51,02,02,830,28,Oak,Pulpwood,0005,9.0-10.9,0.348584375,0.0,0.0
VA,51,02,02,830,28,Oak,Pulpwood,0006,11.0-12.9,0.348584375,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0007,13.0-14.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0008,15.0-16.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0009,17.0-18.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0010,19.0-20.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0011,21.0-22.9,7.62000625,67556116.4587132,514778029.6411225
VA,51,02,02,830,28,Oak,Sawtimber,0012,23.0-24.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0013,25.0-26.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0014,27.0-28.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,830,28,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,02,02,832,27,Oak,Pulpwood,0003,5.0-6.9,0.348584375,500597045.8816192,174500308.36549056
VA,51,02,02,832,27,Oak,Pulpwood,0004,7.0-8.9,0.348584375,867984424.1711402,302565808.0094318
VA,51,02,02,832,27,Oak,Pulpwood,0005,9.0-10.9,0.348584375,1370781044.9808652,477832853.8265018
VA,51,02,02,832,27,Oak,Pulpwood,0006,11.0-12.9,0.348584375,1621376802.0876338,565186619.1952165
VA,51,02,02,832,27,Oak,Sawtimber,0007,13.0-14.9,7.62000625,1657651919.6349633,12631317987.942919
VA,51,02,02,832,27,Oak,Sawtimber,0008,15.0-16.9,7.62000625,1494721393.2340364,11389786358.452066
VA,51,02,02,832,27,Oak,Sawtimber,0009,17.0-18.9,7.62000625,1113364758.4865503,8483846418.197254
VA,51,02,02,832,27,Oak,Sawtimber,0010,19.0-20.9,7.62000625,1010624720.7860767,7700966688.79441
VA,51,02,02,832,27,Oak,Sawtimber,0011,21.0-22.9,7.62000625,961144009.6257377,7323923360.498181
VA,51,02,02,832,27,Oak,Sawtimber,0012,23.0-24.9,7.62000625,254445456.5283273,1938875969.0299573
VA,51,02,02,832,27,Oak,Sawtimber,0013,25.0-26.9,7.62000625,91694454.5777041,698712316.9724464
VA,51,02,02,832,27,Oak,Sawtimber,0014,27.0-28.9,7.62000625,167395910.990403,1275557887.9713147
VA,51,02,02,832,27,Oak,Sawtimber,0015,29.0-30.9,7.62000625,0.0,0.0
VA,51,02,02,832,27,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,832,27,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,832,27,Oak,Sawtimber,0018,35.0-36.9,7.62000625,139172820.604893,1060497762.8394135
VA,51,02,02,837,28,Oak,Pulpwood,0003,5.0-6.9,0.348584375,102539293.39250633,35743595.50016845
VA,51,02,02,837,28,Oak,Pulpwood,0004,7.0-8.9,0.348584375,139720011.28018188,48704212.807095155
VA,51,02,02,837,28,Oak,Pulpwood,0005,9.0-10.9,0.348584375,228607852.12067914,79689125.25157936
VA,51,02,02,837,28,Oak,Pulpwood,0006,11.0-12.9,0.348584375,330675918.4138821,115268458.34785408
VA,51,02,02,837,28,Oak,Sawtimber,0007,13.0-14.9,7.62000625,347550987.1420354,2648340694.2159796
VA,51,02,02,837,28,Oak,Sawtimber,0008,15.0-16.9,7.62000625,234947887.7003543,1790304372.700998
VA,51,02,02,837,28,Oak,Sawtimber,0009,17.0-18.9,7.62000625,184712104.6353704,1407507391.7721765
VA,51,02,02,837,28,Oak,Sawtimber,0010,19.0-20.9,7.62000625,386432380.8270391,2944617157.1044183
VA,51,02,02,837,28,Oak,Sawtimber,0011,21.0-22.9,7.62000625,317081362.474845,2416161963.8168344
VA,51,02,02,837,28,Oak,Sawtimber,0012,23.0-24.9,7.62000625,90189501.9957278,687244568.8918334
VA,51,02,02,837,28,Oak,Sawtimber,0013,25.0-26.9,7.62000625,119836969.401318,913158455.8191019
VA,51,02,02,837,28,Oak,Sawtimber,0014,27.0-28.9,7.62000625,101417009.449514,772798245.8616058
VA,51,02,02,837,28,Oak,Sawtimber,0015,29.0-30.9,7.62000625,183852682.386119,1400958588.861492
VA,51,02,02,837,28,Oak,Sawtimber,0016,31.0-32.9,7.62000625,0.0,0.0
VA,51,02,02,837,28,Oak,Sawtimber,0017,33.0-34.9,7.62000625,0.0,0.0
VA,51,02,02,837,28,Oak,Sawtimber,0018,35.0-36.9,7.62000625,0.0,0.0
VA,51,03,01,68,9,Pine,Pulpwood,0003,5.0-6.9,0.6033536585365853,208191936.14278862,125613366.34956665
VA,51,03,01,68,9,Pine,Pulpwood,0004,7.0-8.9,0.6033536585365853,320194041.9522552,193190246.65351003
VA,51,03,01,68,9,Pine,Pulpwood,0005,9.0-10.9,0.6033536585365853,272108860.4433597,164177876.46872216
VA,51,03,01,68,9,Pine,Pulpwood,0006,11.0-12.9,0.6033536585365853,209118965.57352194,126172692.94817069
VA,51,03,01,68,9,Pine,Sawtimber,0007,13.0-14.9,4.340243902439025,93064929.2683066,403924491.7876869
VA,51,03,01,68,9,Pine,Sawtimber,0008,15.0-16.9,4.340243902439025,108227716.91938391,469734688.4342529
VA,51,03,01,68,9,Pine,Sawtimber,0009,17.0-18.9,4.340243902439025,88077721.5758947,382278794.0104991
VA,51,03,01,68,9,Pine,Sawtimber,0010,19.0-20.9,4.340243902439025,0.0,0.0
VA,51,03,01,68,9,Pine,Sawtimber,0011,21.0-22.9,4.340243902439025,0.0,0.0
VA,51,03,01,68,9,Pine,Sawtimber,0012,23.0-24.9,4.340243902439025,0.0,0.0
VA,51,03,01,68,9,Pine,Sawtimber,0013,25.0-26.9,4.340243902439025,0.0,0.0
VA,51,03,01,68,9,Pine,Sawtimber,0014,27.0-28.9,4.340243902439025,0.0,0.0
VA,51,03,01,68,9,Pine,Sawtimber,0015,29.0-30.9,4.340243902439025,0.0,0.0
VA,51,03,01,68,9,Pine,Sawtimber,0016,31.0-32.9,4.340243902439025,0.0,0.0
VA,51,03,01,68,9,Pine,Sawtimber,0017,33.0-34.9,4.340243902439025,0.0,0.0
VA,51,03,01,68,9,Pine,Sawtimber,0018,35.0-36.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Pulpwood,0003,5.0-6.9,0.6033536585365853,6447583.58049635,3890173.142012889
VA,51,03,01,110,2,Pine,Pulpwood,0004,7.0-8.9,0.6033536585365853,34665091.39198389,20915309.71485857
VA,51,03,01,110,2,Pine,Pulpwood,0005,9.0-10.9,0.6033536585365853,102524515.64745758,61858541.60558492
VA,51,03,01,110,2,Pine,Pulpwood,0006,11.0-12.9,0.6033536585365853,138095652.6211436,83320517.23696437
VA,51,03,01,110,2,Pine,Sawtimber,0007,13.0-14.9,4.340243902439025,134786881.88842452,585007942.2450036
VA,51,03,01,110,2,Pine,Sawtimber,0008,15.0-16.9,4.340243902439025,111868176.1793811,485535169.5395334
VA,51,03,01,110,2,Pine,Sawtimber,0009,17.0-18.9,4.340243902439025,55578303.2284612,241223391.69523588
VA,51,03,01,110,2,Pine,Sawtimber,0010,19.0-20.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Sawtimber,0011,21.0-22.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Sawtimber,0012,23.0-24.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Sawtimber,0013,25.0-26.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Sawtimber,0014,27.0-28.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Sawtimber,0015,29.0-30.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Sawtimber,0016,31.0-32.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Sawtimber,0017,33.0-34.9,4.340243902439025,0.0,0.0
VA,51,03,01,110,2,Pine,Sawtimber,0018,35.0-36.9,4.340243902439025,0.0,0.0
VA,51,03,01,129,4,Pine,Pulpwood,0003,5.0-6.9,0.6033536585365853,33560090.29911043,20248603.26278644
VA,51,03,01,129,4,Pine,Pulpwood,0004,7.0-8.9,0.6033536585365853,113920722.31566639,68734484.59228773
VA,51,03,01,129,4,Pine,Pulpwood,0005,9.0-10.9,0.6033536585365853,141228199.1487279,85210550.64491844
VA,51,03,01,129,4,Pine,Pulpwood,0006,11.0-12.9,0.6033536585365853,183365107.91931105,110634008.7110721
VA,51,03,01,129,4,Pine,Sawtimber,0007,13.0-14.9,4.340243902439025,121427184.24220927,527023595.9975888
VA,51,03,01,129,4,Pine,Sawtimber,0008,15.0-16.9,4.340243902439025,320216839.3536095,1389819184.4628005
VA,51,03,01,129,4,Pine,Sawtimber,0009,17.0-18.9,4.340243902439025,49340750.4392319,214150891.2356419
VA,51,03,01,129,4,Pine,Sawtimber,0010,19.0-20.9,4.340243902439025,105868918.63733211,459496928.57349396
VA,51,03,01,129,4,Pine,Sawtimber,0011,21.0-22.9,4.340243902439025,312061378.3591048,1354422494.609822
VA,51,03,01,129,4,Pine,Sawtimber,0012,23.0-24.9,4.340243902439025,139746325.61117482,606533137.6221601
VA,51,03,01,129,4,Pine,Sawtimber,0013,25.0-26.9,4.340243902439025,161525553.250444,701060297.5833296
VA,51,03,01,129,4,Pine,Sawtimber,0014,27.0-28.9,4.340243902439025,187590082.9677901,814186713.7589817
VA,51,03,01,129,4,Pine,Sawtimber,0015,29.0-30.9,4.340243902439025,0.0,0.0
VA,51,03,01,129,4,Pine,Sawtimber,0016,31.0-32.9,4.340243902439025,159974250.886437,694327266.957109
VA,51,03,01,129,4,Pine,Sawtimber,0017,33.0-34.9,4.340243902439025,156741089.456487,680294557.7751675
VA,51,03,01,129,4,Pine,Sawtimber,0018,35.0-36.9,4.340243902439025,0.0,0.0
VA,51,03,01,131,2,Pine,Pulpwood,0003,5.0-6.9,0.6033536585365853,738051695.0801007,445306190.415707
VA,51,03,01,131,2,Pine,Pulpwood,0004,7.0-8.9,0.6033536585365853,2512339069.227594,1515828968.9028683
