stateAbbr,statecd,unitcd,priceRegion,spcd,spname,spgrpcd,spclass,Product,size_class_code,size_class_range,volume
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0009,17.0-18.9,883556657.9145856
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0010,19.0-20.9,522437984.7894776
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0011,21.0-22.9,490248922.877571
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0012,23.0-24.9,168771703.01451862
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0014,27.0-28.9,526012435.21589696
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0015,29.0-30.9,266130268.348271
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,03,02,812,southern red oak,28,Non-coniferous,Sawtimber,0018,35.0-36.9,202691967.687174
VA,51,03,02,830,pin oak,28,Non-coniferous,Pulpwood,0003,5.0-6.9,0.0
VA,51,03,02,830,pin oak,28,Non-coniferous,Pulpwood,0004,7.0-8.9,6272238.4544802
VA,51,03,02,830,pin oak,28,Non-coniferous,Pulpwood,0005,9.0-10.9,67745633.92713556
VA,51,03,02,830,pin oak,28,Non-coniferous,Pulpwood,0006,11.0-12.9,87407795.51225379
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0007,13.0-14.9,102435950.2764903
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0008,15.0-16.9,118602053.1233521
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0009,17.0-18.9,50558178.0160348
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0011,21.0-22.9,59673598.3156796
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0013,25.0-26.9,154899424.104531
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0016,31.0-32.9,98346469.3315195
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,03,02,830,pin oak,28,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Pulpwood,0003,5.0-6.9,169033088.16398913
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Pulpwood,0004,7.0-8.9,343853930.74269557
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Pulpwood,0005,9.0-10.9,875059839.0917573
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Pulpwood,0006,11.0-12.9,1045254672.0792181
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0007,13.0-14.9,1468399381.3648043
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0008,15.0-16.9,1931405233.149881
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0009,17.0-18.9,1352033329.8693032
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0010,19.0-20.9,1781968868.3724332
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0011,21.0-22.9,949385579.1057227
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0012,23.0-24.9,515502953.5207506
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0013,25.0-26.9,584224570.4134177
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0014,27.0-28.9,130439455.360663
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0015,29.0-30.9,154445172.150458
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0016,31.0-32.9,243222406.64661068
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,03,02,832,chestnut oak,27,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,03,02,837,black oak,28,Non-coniferous,Pulpwood,0003,5.0-6.9,102050141.6959767
VA,51,03,02,837,black oak,28,Non-coniferous,Pulpwood,0004,7.0-8.9,119548403.91347611
VA,51,03,02,837,black oak,28,Non-coniferous,Pulpwood,0005,9.0-10.9,121938176.58413443
VA,51,03,02,837,black oak,28,Non-coniferous,Pulpwood,0006,11.0-12.9,333256079.3266628
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0007,13.0-14.9,477359193.7232735
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0008,15.0-16.9,466059088.4963259
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0009,17.0-18.9,888522954.8647159
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0010,19.0-20.9,554674994.547538
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0011,21.0-22.9,380405127.82983685
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0012,23.0-24.9,456762600.010372
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0013,25.0-26.9,119809647.991861
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0014,27.0-28.9,252754564.067029
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0015,29.0-30.9,143139765.10445
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0016,31.0-32.9,158569344.887436
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,03,02,837,black oak,28,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,68,eastern redcedar,9,Coniferous,Pulpwood,0003,5.0-6.9,174912760.95734486
VA,51,04,01,68,eastern redcedar,9,Coniferous,Pulpwood,0004,7.0-8.9,229356760.8919134
VA,51,04,01,68,eastern redcedar,9,Coniferous,Pulpwood,0005,9.0-10.9,186373808.7681411
VA,51,04,01,68,eastern redcedar,9,Coniferous,Pulpwood,0006,11.0-12.9,145609144.01004347
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0007,13.0-14.9,75428012.47971155
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0008,15.0-16.9,31109732.4464328
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0009,17.0-18.9,13682555.3187773
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0010,19.0-20.9,0.0
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0011,21.0-22.9,22192191.087198
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,68,eastern redcedar,9,Coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,110,shortleaf pine,2,Coniferous,Pulpwood,0003,5.0-6.9,1516709.4036964
VA,51,04,01,110,shortleaf pine,2,Coniferous,Pulpwood,0004,7.0-8.9,1732663.03882191
VA,51,04,01,110,shortleaf pine,2,Coniferous,Pulpwood,0005,9.0-10.9,15655888.755396511
VA,51,04,01,110,shortleaf pine,2,Coniferous,Pulpwood,0006,11.0-12.9,32625393.58935665
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0007,13.0-14.9,35047626.6866137
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0008,15.0-16.9,32050249.0797889
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0009,17.0-18.9,56193441.2621533
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0010,19.0-20.9,23279683.375928
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0011,21.0-22.9,0.0
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,110,shortleaf pine,2,Coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,129,eastern white pine,4,Coniferous,Pulpwood,0003,5.0-6.9,320359306.9049656
VA,51,04,01,129,eastern white pine,4,Coniferous,Pulpwood,0004,7.0-8.9,442783180.0880833
VA,51,04,01,129,eastern white pine,4,Coniferous,Pulpwood,0005,9.0-10.9,481320126.1285573
VA,51,04,01,129,eastern white pine,4,Coniferous,Pulpwood,0006,11.0-12.9,722598470.0558102
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0007,13.0-14.9,885312751.7262015
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0008,15.0-16.9,634740189.6773281
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0009,17.0-18.9,658689869.4597834
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0010,19.0-20.9,649363076.9586493
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0011,21.0-22.9,453673091.15819716
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0012,23.0-24.9,341685399.22305113
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0013,25.0-26.9,95315448.51046601
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0014,27.0-28.9,289438768.5122431
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0015,29.0-30.9,135424238.0511932
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0016,31.0-32.9,60717219.5015533
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,129,eastern white pine,4,Coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,131,loblolly pine,2,Coniferous,Pulpwood,0003,5.0-6.9,10500124.125600636
VA,51,04,01,131,loblolly pine,2,Coniferous,Pulpwood,0004,7.0-8.9,74296954.46101812
VA,51,04,01,131,loblolly pine,2,Coniferous,Pulpwood,0005,9.0-10.9,122115388.17709339
VA,51,04,01,131,loblolly pine,2,Coniferous,Pulpwood,0006,11.0-12.9,142779386.3096861
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0007,13.0-14.9,221845274.6075815
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0008,15.0-16.9,33515470.6806073
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0009,17.0-18.9,49167700.2463677
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0010,19.0-20.9,60930246.5551385
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0011,21.0-22.9,0.0
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,131,loblolly pine,2,Coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,132,Virginia pine,3,Coniferous,Pulpwood,0003,5.0-6.9,309695591.0768875
VA,51,04,01,132,Virginia pine,3,Coniferous,Pulpwood,0004,7.0-8.9,554524765.201212
VA,51,04,01,132,Virginia pine,3,Coniferous,Pulpwood,0005,9.0-10.9,964464757.5659058
VA,51,04,01,132,Virginia pine,3,Coniferous,Pulpwood,0006,11.0-12.9,927134217.8294746
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0007,13.0-14.9,467439498.53516257
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0008,15.0-16.9,203971217.090864
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0009,17.0-18.9,32037387.429351
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0010,19.0-20.9,0.0
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0011,21.0-22.9,56779430.5503483
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,132,Virginia pine,3,Coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,318,sugar maple,31,Non-coniferous,Pulpwood,0003,5.0-6.9,236109082.93302166
VA,51,04,01,318,sugar maple,31,Non-coniferous,Pulpwood,0004,7.0-8.9,291297970.9174851
VA,51,04,01,318,sugar maple,31,Non-coniferous,Pulpwood,0005,9.0-10.9,462447551.01390797
VA,51,04,01,318,sugar maple,31,Non-coniferous,Pulpwood,0006,11.0-12.9,509182410.954602
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0007,13.0-14.9,385380237.029561
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0008,15.0-16.9,396521513.9633233
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0009,17.0-18.9,262753913.1578582
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0010,19.0-20.9,225095428.7596169
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0011,21.0-22.9,140966395.8701847
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0012,23.0-24.9,116649245.654326
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0013,25.0-26.9,92022330.3201682
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,318,sugar maple,31,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,16527893.652688371
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,65300697.01806423
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,112438536.8905691
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,69457760.1389975
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,79272883.0536147
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,42053124.4128034
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,539646599.8657092
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,625946512.1010777
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,642683138.0477632
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,986589814.0420045
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,835602489.3091463
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,447365561.7359812
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,821196104.6380882
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,187941982.67260998
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,91783736.57324499
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,158156132.543286
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,403,pignut hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,10884331.735865
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,405,shelbark hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,50989014.816031806
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,135906350.3247849
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,167098624.05460322
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,216566748.1908625
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,160577387.5329826
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,145196852.3429741
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,49535419.9902749
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,0003,5.0-6.9,208004457.80973262
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,0004,7.0-8.9,395504619.7546081
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,0005,9.0-10.9,573302771.1902834
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,0006,11.0-12.9,365847517.3581359
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0007,13.0-14.9,355833961.5157391
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0008,15.0-16.9,529754184.4213073
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0009,17.0-18.9,509840538.2140589
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0010,19.0-20.9,158508811.5353054
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0011,21.0-22.9,135724434.2639223
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0013,25.0-26.9,44260294.976216
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,541,white ash,36,Non-coniferous,Pulpwood,0003,5.0-6.9,44071505.58677671
VA,51,04,01,541,white ash,36,Non-coniferous,Pulpwood,0004,7.0-8.9,113722228.86877961
VA,51,04,01,541,white ash,36,Non-coniferous,Pulpwood,0005,9.0-10.9,141832576.44497818
VA,51,04,01,541,white ash,36,Non-coniferous,Pulpwood,0006,11.0-12.9,41210857.75146728
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0007,13.0-14.9,103565567.6966887
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0008,15.0-16.9,170575711.3218497
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0009,17.0-18.9,129781967.2194151
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0010,19.0-20.9,66852430.1180758
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0011,21.0-22.9,115735270.4079707
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0012,23.0-24.9,48452318.9999987
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0015,29.0-30.9,118448946.628242
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,541,white ash,36,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Pulpwood,0003,5.0-6.9,7323789.26336127
VA,51,04,01,544,green ash,36,Non-coniferous,Pulpwood,0004,7.0-8.9,25916196.407744057
VA,51,04,01,544,green ash,36,Non-coniferous,Pulpwood,0005,9.0-10.9,62433075.4683664
VA,51,04,01,544,green ash,36,Non-coniferous,Pulpwood,0006,11.0-12.9,66707098.1489434
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0008,15.0-16.9,89022914.60174501
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0009,17.0-18.9,76841186.8958772
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0010,19.0-20.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0011,21.0-22.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0012,23.0-24.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0013,25.0-26.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0014,27.0-28.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0015,29.0-30.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0016,31.0-32.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0017,33.0-34.9,0.0
VA,51,04,01,544,green ash,36,Non-coniferous,Sawtimber,0018,35.0-36.9,0.0
VA,51,04,01,601,butternut,41,Non-coniferous,Pulpwood,0003,5.0-6.9,0.0
VA,51,04,01,601,butternut,41,Non-coniferous,Pulpwood,0004,7.0-8.9,3168921.39562261
VA,51,04,01,601,butternut,41,Non-coniferous,Pulpwood,0005,9.0-10.9,12726474.343077779
VA,51,04,01,601,butternut,41,Non-coniferous,Pulpwood,0006,11.0-12.9,28240577.950047
VA,51,04,01,601,butternut,41,Non-coniferous,Sawtimber,0007,13.0-14.9,0.0
VA,51,04,01,601,butternut,41,Non-coniferous,Sawtimber,0008,15.0-16.9,13479880.6990012
