stateAbbr,statecd,unitcd,priceRegion,spcd,spgrpcd,species,spclass,sizerange,product,volume,value
WI,55,03,03,951,38,American basswood,Non-coniferous,15.0-16.9,Sawtimber,758313959.9691405,10018741284.93074
WI,55,03,03,951,38,American basswood,Non-coniferous,17.0-18.9,Sawtimber,700221847.9801294,9251236173.015339
WI,55,03,03,951,38,American basswood,Non-coniferous,19.0-20.9,Sawtimber,718195699.3187033,9488704261.38115
WI,55,03,03,951,38,American basswood,Non-coniferous,21.0-22.9,Sawtimber,164522530.8935915,2173649384.7904315
WI,55,03,03,951,38,American basswood,Non-coniferous,23.0-24.9,Sawtimber,210525037.8344428,2781428272.9931173
WI,55,03,03,951,38,American basswood,Non-coniferous,25.0-26.9,Sawtimber,213264867.24882,2817626527.9594445
WI,55,03,03,951,38,American basswood,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,05.0-06.9,Pulpwood,506687807.1185833,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,07.0-08.9,Pulpwood,613866811.4109272,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,09.0-10.9,Pulpwood,627716116.5921327,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,11.0-12.9,Pulpwood,329258794.7801519,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,13.0-14.9,Sawtimber,278571380.6077116,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,15.0-16.9,Sawtimber,35966746.400984,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,17.0-18.9,Sawtimber,139371494.0077748,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,19.0-20.9,Sawtimber,73365120.5550109,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,23.0-24.9,Sawtimber,101856735.136072,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,03,03,972,41,American elm,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,12,6,balsim fir,Coniferous,05.0-06.9,Pulpwood,25058008.38915503,2318694.0154568185
WI,55,04,01,12,6,balsim fir,Coniferous,07.0-08.9,Pulpwood,16888077.7573676,1562705.392241993
WI,55,04,01,12,6,balsim fir,Coniferous,09.0-10.9,Pulpwood,6206497.68709587,574306.1787082852
WI,55,04,01,12,6,balsim fir,Coniferous,11.0-12.9,Pulpwood,10144505.730119,938702.0852133852
WI,55,04,01,12,6,balsim fir,Coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,04,01,12,6,balsim fir,Coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,04,01,12,6,balsim fir,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,04,01,12,6,balsim fir,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,12,6,balsim fir,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,12,6,balsim fir,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,12,6,balsim fir,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,12,6,balsim fir,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,05.0-06.9,Pulpwood,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,07.0-08.9,Pulpwood,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,09.0-10.9,Pulpwood,11941358.3652969,2025509.8549309194
WI,55,04,01,71,9,tamarack,Coniferous,11.0-12.9,Pulpwood,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,15.0-16.9,Sawtimber,25502689.6245372,106261206.76890501
WI,55,04,01,71,9,tamarack,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,19.0-20.9,Sawtimber,35506989.971137,147945791.54640418
WI,55,04,01,71,9,tamarack,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,71,9,tamarack,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,91,9,Norway spruce,Coniferous,05.0-06.9,Pulpwood,27860949.7720722,2578058.7386747696
WI,55,04,01,91,9,Norway spruce,Coniferous,07.0-08.9,Pulpwood,14229645.9828505,1316712.5842604602
WI,55,04,01,91,9,Norway spruce,Coniferous,09.0-10.9,Pulpwood,15068377.66043153,1394322.986938068
WI,55,04,01,91,9,Norway spruce,Coniferous,11.0-12.9,Pulpwood,16158731.624193,1495216.767929758
WI,55,04,01,91,9,Norway spruce,Coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,04,01,91,9,Norway spruce,Coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,04,01,91,9,Norway spruce,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,04,01,91,9,Norway spruce,Coniferous,19.0-20.9,Sawtimber,54126664.6312677,172367652.24838227
WI,55,04,01,91,9,Norway spruce,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,91,9,Norway spruce,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,91,9,Norway spruce,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,91,9,Norway spruce,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,94,6,white spruce,Coniferous,05.0-06.9,Pulpwood,41279259.754314415,0.0
WI,55,04,01,94,6,white spruce,Coniferous,07.0-08.9,Pulpwood,115915787.56157707,0.0
WI,55,04,01,94,6,white spruce,Coniferous,09.0-10.9,Pulpwood,292904857.38695204,0.0
WI,55,04,01,94,6,white spruce,Coniferous,11.0-12.9,Pulpwood,195534742.5857867,0.0
WI,55,04,01,94,6,white spruce,Coniferous,13.0-14.9,Sawtimber,113216542.8513894,0.0
WI,55,04,01,94,6,white spruce,Coniferous,15.0-16.9,Sawtimber,23475662.8860305,0.0
WI,55,04,01,94,6,white spruce,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,04,01,94,6,white spruce,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,94,6,white spruce,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,94,6,white spruce,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,94,6,white spruce,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,94,6,white spruce,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,05.0-06.9,Pulpwood,25803370.23360527,7246954.986301318
WI,55,04,01,105,5,jack pine,Coniferous,07.0-08.9,Pulpwood,10973589.54080643,3081965.98817936
WI,55,04,01,105,5,jack pine,Coniferous,09.0-10.9,Pulpwood,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,11.0-12.9,Pulpwood,17940432.4593683,5038625.004825795
WI,55,04,01,105,5,jack pine,Coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,105,5,jack pine,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,125,4,red pine,Coniferous,05.0-06.9,Pulpwood,200658167.72345257,68157936.06468962
WI,55,04,01,125,4,red pine,Coniferous,07.0-08.9,Pulpwood,798645327.6112305,271277355.88969594
WI,55,04,01,125,4,red pine,Coniferous,09.0-10.9,Pulpwood,1068240628.577436,362851297.2600763
WI,55,04,01,125,4,red pine,Coniferous,11.0-12.9,Pulpwood,714005813.5052028,242527693.43421257
WI,55,04,01,125,4,red pine,Coniferous,13.0-14.9,Sawtimber,426843655.9044687,3791717149.868772
WI,55,04,01,125,4,red pine,Coniferous,15.0-16.9,Sawtimber,355864040.5431818,3161194425.3686447
WI,55,04,01,125,4,red pine,Coniferous,17.0-18.9,Sawtimber,33545085.5451684,297986099.58466166
WI,55,04,01,125,4,red pine,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,125,4,red pine,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,125,4,red pine,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,125,4,red pine,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,125,4,red pine,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,129,4,eastern white pine,Coniferous,05.0-06.9,Pulpwood,156595062.74372324,0.0
WI,55,04,01,129,4,eastern white pine,Coniferous,07.0-08.9,Pulpwood,551046114.2867155,0.0
WI,55,04,01,129,4,eastern white pine,Coniferous,09.0-10.9,Pulpwood,689570776.6375887,0.0
WI,55,04,01,129,4,eastern white pine,Coniferous,11.0-12.9,Pulpwood,450266962.0908569,0.0
WI,55,04,01,129,4,eastern white pine,Coniferous,13.0-14.9,Sawtimber,545121712.477651,5276002135.45687
WI,55,04,01,129,4,eastern white pine,Coniferous,15.0-16.9,Sawtimber,592211844.6124142,5731767576.486049
WI,55,04,01,129,4,eastern white pine,Coniferous,17.0-18.9,Sawtimber,573318239.8925184,5548904379.943065
WI,55,04,01,129,4,eastern white pine,Coniferous,19.0-20.9,Sawtimber,478946366.1390615,4635518990.857654
WI,55,04,01,129,4,eastern white pine,Coniferous,21.0-22.9,Sawtimber,379712744.2343257,3675078800.9065504
WI,55,04,01,129,4,eastern white pine,Coniferous,23.0-24.9,Sawtimber,93359821.3230787,903590162.328435
WI,55,04,01,129,4,eastern white pine,Coniferous,25.0-26.9,Sawtimber,124216545.481084,1202239324.2025623
WI,55,04,01,129,4,eastern white pine,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,130,3,Scotch pine,Coniferous,05.0-06.9,Pulpwood,13468221.76973689,2284498.554391969
WI,55,04,01,130,3,Scotch pine,Coniferous,07.0-08.9,Pulpwood,41685120.911848664,7070688.327745964
WI,55,04,01,130,3,Scotch pine,Coniferous,09.0-10.9,Pulpwood,68459575.2777063,11612208.607050844
WI,55,04,01,130,3,Scotch pine,Coniferous,11.0-12.9,Pulpwood,36084479.03750018,6120699.644431746
WI,55,04,01,130,3,Scotch pine,Coniferous,13.0-14.9,Sawtimber,25326303.5197831,105526264.66576292
WI,55,04,01,130,3,Scotch pine,Coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,04,01,130,3,Scotch pine,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,04,01,130,3,Scotch pine,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,130,3,Scotch pine,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,130,3,Scotch pine,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,130,3,Scotch pine,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,130,3,Scotch pine,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,313,41,boxelder,Non-coniferous,05.0-06.9,Pulpwood,610568973.7081488,0.0
WI,55,04,01,313,41,boxelder,Non-coniferous,07.0-08.9,Pulpwood,755911418.1370167,0.0
WI,55,04,01,313,41,boxelder,Non-coniferous,09.0-10.9,Pulpwood,879278559.9878368,0.0
WI,55,04,01,313,41,boxelder,Non-coniferous,11.0-12.9,Pulpwood,710724022.3523211,0.0
WI,55,04,01,313,41,boxelder,Non-coniferous,13.0-14.9,Sawtimber,708002233.6322246,10938044507.75651
WI,55,04,01,313,41,boxelder,Non-coniferous,15.0-16.9,Sawtimber,325626780.90277696,5030662409.297152
WI,55,04,01,313,41,boxelder,Non-coniferous,17.0-18.9,Sawtimber,84579463.36148362,1306682226.0487876
WI,55,04,01,313,41,boxelder,Non-coniferous,19.0-20.9,Sawtimber,117030651.63623993,1808026042.2368767
WI,55,04,01,313,41,boxelder,Non-coniferous,21.0-22.9,Sawtimber,10446647.5767736,161391999.52150482
WI,55,04,01,313,41,boxelder,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,313,41,boxelder,Non-coniferous,25.0-26.9,Sawtimber,31026330.1456803,479330945.4756392
WI,55,04,01,313,41,boxelder,Non-coniferous,27.0-28.9,Sawtimber,76547170.3890171,1182589993.2016568
WI,55,04,01,316,32,red maple,Non-coniferous,05.0-06.9,Pulpwood,895757753.9077761,0.0
WI,55,04,01,316,32,red maple,Non-coniferous,07.0-08.9,Pulpwood,1337167324.4586127,0.0
WI,55,04,01,316,32,red maple,Non-coniferous,09.0-10.9,Pulpwood,1535547014.3162389,0.0
WI,55,04,01,316,32,red maple,Non-coniferous,11.0-12.9,Pulpwood,1114177175.810596,0.0
WI,55,04,01,316,32,red maple,Non-coniferous,13.0-14.9,Sawtimber,1373576178.3902528,21220607309.314083
WI,55,04,01,316,32,red maple,Non-coniferous,15.0-16.9,Sawtimber,844001326.9492416,13039117166.92666
WI,55,04,01,316,32,red maple,Non-coniferous,17.0-18.9,Sawtimber,462287670.9794565,7141959276.906787
WI,55,04,01,316,32,red maple,Non-coniferous,19.0-20.9,Sawtimber,541630861.0672956,8367745444.4388275
WI,55,04,01,316,32,red maple,Non-coniferous,21.0-22.9,Sawtimber,219696799.9952893,3394132479.260557
WI,55,04,01,316,32,red maple,Non-coniferous,23.0-24.9,Sawtimber,98888334.136703,1527742355.4669473
WI,55,04,01,316,32,red maple,Non-coniferous,25.0-26.9,Sawtimber,187533620.33880562,2897238156.2175975
WI,55,04,01,316,32,red maple,Non-coniferous,27.0-28.9,Sawtimber,225975875.527238,3491138963.666221
WI,55,04,01,318,31,sugar maple,Non-coniferous,05.0-06.9,Pulpwood,1199091017.363721,0.0
WI,55,04,01,318,31,sugar maple,Non-coniferous,07.0-08.9,Pulpwood,1578756477.425304,0.0
WI,55,04,01,318,31,sugar maple,Non-coniferous,09.0-10.9,Pulpwood,1920845083.6217368,0.0
WI,55,04,01,318,31,sugar maple,Non-coniferous,11.0-12.9,Pulpwood,1996603626.7819357,0.0
WI,55,04,01,318,31,sugar maple,Non-coniferous,13.0-14.9,Sawtimber,2301614842.0513844,82466540121.97302
WI,55,04,01,318,31,sugar maple,Non-coniferous,15.0-16.9,Sawtimber,1629110707.5438676,58370810385.92072
WI,55,04,01,318,31,sugar maple,Non-coniferous,17.0-18.9,Sawtimber,1563343696.179438,56014387503.04035
WI,55,04,01,318,31,sugar maple,Non-coniferous,19.0-20.9,Sawtimber,1700827602.056238,60940416755.619156
WI,55,04,01,318,31,sugar maple,Non-coniferous,21.0-22.9,Sawtimber,785942055.3791721,28160194685.616936
WI,55,04,01,318,31,sugar maple,Non-coniferous,23.0-24.9,Sawtimber,812527993.3890746,29112765152.020344
WI,55,04,01,318,31,sugar maple,Non-coniferous,25.0-26.9,Sawtimber,365823752.351535,13107414237.901005
WI,55,04,01,318,31,sugar maple,Non-coniferous,27.0-28.9,Sawtimber,514807468.9492031,18445480111.41259
WI,55,04,01,371,30,yellow birch,Non-coniferous,05.0-06.9,Pulpwood,43588715.2544645,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,07.0-08.9,Pulpwood,107570369.10689111,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,09.0-10.9,Pulpwood,87377618.7926217,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,11.0-12.9,Pulpwood,42270252.9850814,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,15.0-16.9,Sawtimber,0.0,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,17.0-18.9,Sawtimber,0.0,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,371,30,yellow birch,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,05.0-06.9,Pulpwood,535595462.2697915,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,07.0-08.9,Pulpwood,961364947.8091246,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,09.0-10.9,Pulpwood,1207884829.425165,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,11.0-12.9,Pulpwood,733617837.7001522,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,13.0-14.9,Sawtimber,574242189.5221081,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,15.0-16.9,Sawtimber,267494256.9445734,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,17.0-18.9,Sawtimber,282816488.91593647,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,375,41,paper birch,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,05.0-06.9,Pulpwood,1095361378.8648095,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,07.0-08.9,Pulpwood,1434395426.6199462,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,09.0-10.9,Pulpwood,1633778869.6937373,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,11.0-12.9,Pulpwood,1529198615.9324732,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,13.0-14.9,Sawtimber,941566316.3779986,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,15.0-16.9,Sawtimber,508542974.1900965,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,17.0-18.9,Sawtimber,344861892.1678033,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,402,29,bitternut hickory,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,05.0-06.9,Pulpwood,920310550.1687382,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,07.0-08.9,Pulpwood,1506341704.8404968,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,09.0-10.9,Pulpwood,2011133939.086209,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,11.0-12.9,Pulpwood,1809873217.8277626,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,13.0-14.9,Sawtimber,1757979467.680612,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,15.0-16.9,Sawtimber,1384473500.0417988,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,17.0-18.9,Sawtimber,341837928.8209382,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,19.0-20.9,Sawtimber,196457018.169967,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,21.0-22.9,Sawtimber,257175001.7961635,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,25.0-26.9,Sawtimber,83087671.4895198,0.0
WI,55,04,01,407,29,shagbark hickory,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,05.0-06.9,Pulpwood,143807213.71727166,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,07.0-08.9,Pulpwood,187683872.65488034,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,09.0-10.9,Pulpwood,251058256.64842236,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,11.0-12.9,Pulpwood,208082580.7944221,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,13.0-14.9,Sawtimber,256977993.63459498,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,15.0-16.9,Sawtimber,253860880.9383046,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,17.0-18.9,Sawtimber,133656589.6035303,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,19.0-20.9,Sawtimber,184777523.0054551,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,21.0-22.9,Sawtimber,84861326.1268909,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,462,41,hackberry,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,05.0-06.9,Pulpwood,287825974.1494858,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,07.0-08.9,Pulpwood,527388954.6104392,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,09.0-10.9,Pulpwood,674078670.4014082,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,11.0-12.9,Pulpwood,597895952.4407341,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,13.0-14.9,Sawtimber,670471414.0634979,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,15.0-16.9,Sawtimber,730437880.6045531,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,17.0-18.9,Sawtimber,749484810.0526749,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,19.0-20.9,Sawtimber,291972540.6888305,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,21.0-22.9,Sawtimber,68228738.6498918,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,23.0-24.9,Sawtimber,124051767.2858582,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,25.0-26.9,Sawtimber,212964467.5025528,0.0
WI,55,04,01,541,36,white ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,05.0-06.9,Pulpwood,125378438.43224624,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,07.0-08.9,Pulpwood,214219757.23637965,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,09.0-10.9,Pulpwood,220071342.6880036,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,11.0-12.9,Pulpwood,197973520.45098132,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,13.0-14.9,Sawtimber,352155799.8309351,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,15.0-16.9,Sawtimber,134697149.78004038,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,17.0-18.9,Sawtimber,154474209.3053106,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,19.0-20.9,Sawtimber,133365559.3597754,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,21.0-22.9,Sawtimber,91617742.9240444,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,25.0-26.9,Sawtimber,104514379.465983,0.0
WI,55,04,01,543,36,black ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,544,36,green ash,Non-coniferous,05.0-06.9,Pulpwood,237742298.32165673,0.0
WI,55,04,01,544,36,green ash,Non-coniferous,07.0-08.9,Pulpwood,368145517.2195673,0.0
WI,55,04,01,544,36,green ash,Non-coniferous,09.0-10.9,Pulpwood,411382643.04244053,0.0
WI,55,04,01,544,36,green ash,Non-coniferous,11.0-12.9,Pulpwood,291455860.161108,0.0
WI,55,04,01,544,36,green ash,Non-coniferous,13.0-14.9,Sawtimber,159393686.2508718,1873938438.0227497
WI,55,04,01,544,36,green ash,Non-coniferous,15.0-16.9,Sawtimber,80907079.6493683,951197566.4110733
WI,55,04,01,544,36,green ash,Non-coniferous,17.0-18.9,Sawtimber,110498375.98905821,1299092573.711361
WI,55,04,01,544,36,green ash,Non-coniferous,19.0-20.9,Sawtimber,90780822.3656024,1067279868.2782657
WI,55,04,01,544,36,green ash,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,544,36,green ash,Non-coniferous,23.0-24.9,Sawtimber,112925335.61336619,1327625529.0278087
WI,55,04,01,544,36,green ash,Non-coniferous,25.0-26.9,Sawtimber,50732091.5564039,596440289.7314552
WI,55,04,01,544,36,green ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,05.0-06.9,Pulpwood,33318414.49842517,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,07.0-08.9,Pulpwood,15297739.4728937,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,09.0-10.9,Pulpwood,83068903.14521946,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,11.0-12.9,Pulpwood,50644610.84426069,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,13.0-14.9,Sawtimber,0.0,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,15.0-16.9,Sawtimber,40676335.291448206,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,17.0-18.9,Sawtimber,90368957.8363728,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
WI,55,04,01,601,41,butternut,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
WI,55,04,01,602,40,black walnut,Non-coniferous,05.0-06.9,Pulpwood,305397160.3509088,0.0
WI,55,04,01,602,40,black walnut,Non-coniferous,07.0-08.9,Pulpwood,562306123.9073906,0.0
WI,55,04,01,602,40,black walnut,Non-coniferous,09.0-10.9,Pulpwood,698228202.4319824,0.0
WI,55,04,01,602,40,black walnut,Non-coniferous,11.0-12.9,Pulpwood,737182896.6484369,0.0
WI,55,04,01,602,40,black walnut,Non-coniferous,13.0-14.9,Sawtimber,716773421.1798888,0.0
WI,55,04,01,602,40,black walnut,Non-coniferous,15.0-16.9,Sawtimber,933786524.5459219,0.0
WI,55,04,01,602,40,black walnut,Non-coniferous,17.0-18.9,Sawtimber,760837822.5749315,0.0
